@relation 'breast-cancer-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R1,8-9,24,31-32,34-37,49_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A38-N200-T1.0E-4'

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute Source_24 numeric
@attribute Source_25 numeric
@attribute Source_26 numeric
@attribute Source_27 numeric
@attribute Source_28 numeric
@attribute Source_29 numeric
@attribute Source_30 numeric
@attribute Source_31 numeric
@attribute Source_32 numeric
@attribute Source_33 numeric
@attribute Source_34 numeric
@attribute Source_35 numeric
@attribute Source_36 numeric
@attribute Source_37 numeric
@attribute Class {no-recurrence-events,recurrence-events}

@data
-0.050654,-0.0196,-0.023502,0.139552,-0.007286,-0.00907,0.002964,0.042499,0.066187,-0.007202,0.10168,-0.061178,-0.028839,0.006069,-0.099133,-0.013172,-0.039746,0.073157,-0.096694,-0.024387,-0.045582,-0.031002,-0.055346,0.025141,-0.138376,-0.018505,0.04244,0.096061,0.037862,-0.017186,-0.026879,0.101404,-0.034646,-0.036239,0.03261,-0.061825,0.01924,0.011374,no-recurrence-events
0.002969,-0.042374,-0.001472,-0.065185,0.105645,0.03422,-0.123549,-0.028817,0.06538,-0.112983,-0.106621,0.081793,0.006829,-0.104007,0.019808,-0.033131,-0.038152,-0.102747,-0.042435,-0.067921,-0.001523,0.017569,0.083952,-0.074072,-0.004424,0.114566,0.048123,-0.019612,0.012649,0.118174,-0.020747,-0.053733,-0.093259,-0.017007,-0.064852,0.184674,-0.039458,-0.033775,recurrence-events
-0.042354,0.031425,0.029476,0.007228,-0.057701,0.00805,0.016514,-0.11961,0.009058,0.074829,-0.044072,0.010599,-0.055786,0.069545,0.119617,-0.014911,0.132251,0.113196,-0.008315,-0.026829,-0.012867,0.099858,-0.026416,-0.040289,0.012503,-0.016552,-0.109903,0.081657,-0.051005,-0.037885,-0.036645,0.06399,-0.007424,0.064469,-0.010359,0.041203,-0.073045,-0.012307,no-recurrence-events
-0.01501,-0.010567,0.05096,0.069728,-0.020592,0.013787,0.024326,-0.049297,-0.086645,0.004517,-0.049443,0.041849,0.065308,0.046108,0.006335,0.042706,-0.002271,-0.056726,0.030747,0.062039,0.064281,-0.006588,0.030225,0.082758,0.07305,-0.004833,0.030722,0.044547,0.112081,0.036609,0.04148,-0.088354,-0.009377,0.050798,-0.022078,-0.042782,0.00215,0.033103,recurrence-events
0.058633,0.038681,0.125969,-0.168945,-0.140449,0.133219,-0.012343,0.020255,0.211376,-0.068061,-0.111748,0.003668,-0.112494,0.045407,-0.020231,0.103129,0.060237,0.146276,0.046432,0.142528,-0.043516,0.092276,-0.078096,-0.044775,0.081514,0.061832,0.048123,0.112468,-0.131882,-0.0118,-0.041255,-0.08834,-0.013303,-0.041787,0.016935,-0.035052,0.084566,0.162026,no-recurrence-events
0.037724,0.010063,0.006893,-0.094777,0.026344,-0.002867,0.088718,-0.010845,0.022974,0.088013,0.034175,-0.007589,-0.023971,-0.04276,0.120593,-0.024158,0.056872,-0.02987,-0.10646,0.007351,-0.067799,-0.011959,0.061887,0.047114,-0.034494,0.113575,-0.024454,-0.049081,0.097676,-0.039575,0.029517,-0.06452,-0.049672,-0.046126,-0.061079,0.045597,0.056838,-0.075662,no-recurrence-events
-0.031123,-0.066475,0.063412,0.053614,0.006386,-0.018836,-0.044888,-0.084454,0.085718,0.039673,0.069941,-0.00942,0.029755,0.072475,-0.03468,0.02882,0.012011,0.002845,-0.049819,0.0303,-0.008473,0.000248,-0.065112,-0.013921,-0.06318,-0.061474,-0.074747,0.024772,-0.028544,0.066341,0.109839,0.035486,-0.041482,-0.088973,-0.008406,-0.038387,-0.058885,0.023093,no-recurrence-events
-0.033565,-0.008614,0.084652,0.032862,0.059486,-0.045661,-0.004849,0.042255,0.066187,0.016235,-0.001836,0.032084,0.044007,0.068569,-0.010266,0.036328,-0.001294,-0.003015,0.043443,-0.035129,-0.033375,0.011967,-0.118274,-0.007085,0.059378,0.030323,-0.066935,-0.038705,0.001729,0.026233,0.011207,0.030237,-0.083474,-0.090438,0.056291,0.026554,-0.038865,-0.03428,recurrence-events
0.006963,-0.097725,0.098568,-0.102636,-0.173302,0.032434,0.063511,0.038593,0.13064,-0.120483,-0.083379,-0.07485,0.01413,-0.04276,-0.106946,0.09425,0.020801,0.17472,-0.040053,0.172878,-0.076832,0.123295,0.038404,0.06811,-0.001657,-0.00288,0.13619,0.122428,-0.155497,0.06924,-0.005395,-0.127112,-0.005349,-0.079207,0.065813,-0.083309,0.01924,0.101218,no-recurrence-events
0.028935,-0.056344,0.018612,-0.057424,-0.04348,-0.002929,-0.021633,0.114155,-0.12058,0.119263,0.03564,-0.029073,-0.016159,0.015834,-0.002454,-0.015125,0.037341,-0.039636,-0.028335,0.003445,-0.022877,-0.03442,0.113034,0.101801,0.006522,-0.02705,0.057577,-0.049081,-0.033183,-0.007165,-0.040795,0.016535,-0.020833,-0.053451,0.061967,-0.050106,0.041213,-0.020974,no-recurrence-events
-0.061397,-0.078194,0.009701,0.020167,0.046913,-0.067481,-0.008755,0.079609,-0.038305,0.004517,0.011348,-0.03774,-0.01712,0.009975,-0.036633,0.028576,0.018847,0.024329,-0.024428,-0.020481,0.02473,0.007084,-0.001025,0.017329,-0.053415,-0.069287,0.077597,0.032584,0.020284,-0.030568,0.037574,-0.077795,-0.031258,-0.12242,0.110735,0.028019,-0.045213,-0.038431,recurrence-events
0.075234,-0.045303,-0.043464,-0.057617,0.05291,0.08549,-0.121718,-0.012948,0.000439,-0.007514,-0.012627,0.013433,-0.026557,0.004392,-0.039763,-0.016011,-0.03449,-0.008021,0.060104,-0.053761,0.06293,0.052725,-0.107393,-0.031104,0.016084,0.024723,0.005155,0.084636,-0.011765,-0.021566,0.029058,0.01664,-0.029904,0.020713,-0.018221,-0.029193,0.042574,-0.017174,no-recurrence-events
-0.102901,-0.006661,0.08221,-0.000585,-0.055748,-0.024909,-0.01083,-0.11961,-0.004614,0.004517,-0.102178,0.035013,-0.036254,-0.080845,0.165515,-0.051044,0.061206,0.037024,-0.094253,-0.044407,-0.035328,0.097904,0.178662,-0.120367,0.01055,0.016651,-0.055216,0.026969,-0.071513,0.093433,-0.094262,-0.008276,-0.122658,0.070329,-0.068953,0.121281,-0.171678,0.009665,recurrence-events
0.014687,-0.016983,0.011223,0.089356,0.029961,0.076395,-0.024916,0.018546,0.06245,-0.077827,-0.023613,-0.158442,0.026605,0.020993,0.105745,-0.026967,-0.041082,0.012487,-0.077591,0.024852,-0.009336,-0.0879,0.019987,-0.077979,0.060029,-0.01434,0.036405,-0.046468,-0.12407,-0.037847,0.098394,0.019753,0.03519,0.141441,0.026457,0.044049,0.089449,-0.135338,no-recurrence-events
0.005498,0.039237,0.021175,0.013575,0.024818,-0.065375,-0.007778,0.0154,-0.007055,-0.011108,0.006953,-0.008932,0.034485,0.039272,-0.03761,0.03468,0.013354,0.038001,0.023912,-0.048801,-0.056813,0.01099,-0.04552,0.004633,0.04766,-0.038037,-0.031778,-0.032357,-0.074443,0.004916,-0.000512,0.072473,-0.031197,-0.037459,0.081194,-0.059383,-0.003709,-0.039163,no-recurrence-events
-0.056026,0.024833,-0.060612,0.051638,0.075844,0.07134,0.041874,0.071125,-0.129308,-0.090698,0.042567,-0.014059,0.02388,0.088344,0.063708,-0.048328,0.00188,0.016761,-0.058608,-0.057346,-0.043385,-0.037472,-0.042575,0.002924,0.037467,0.031544,0.015585,0.027824,0.057759,0.088904,0.009742,0.04188,0.122245,0.032701,0.006609,-0.1087,0.004348,0.141379,no-recurrence-events
0.004521,0.121269,0.01141,0.027247,0.009193,0.009698,0.025425,-0.009991,0.006617,0.012329,0.004023,0.058451,0.040345,0.037319,-0.107922,0.001477,0.050464,0.024329,-0.093276,0.041042,-0.006032,-0.063228,-0.01427,-0.001226,-0.019723,0.004932,-0.02006,-0.015267,-0.034404,-0.045865,0.020972,0.082727,0.067436,0.040666,-0.034041,0.046086,0.027541,0.05361,recurrence-events
0.137334,0.054862,0.128109,0.030665,-0.104576,-0.035407,0.028233,-0.033672,-0.037817,-0.067749,0.086787,-0.073385,-0.165161,0.096889,-0.042493,-0.038349,0.10979,-0.003991,0.077622,-0.01511,-0.008961,-0.068111,0.106397,-0.102789,-0.030465,0.002979,-0.14506,0.045524,-0.070537,-0.03349,0.005347,-0.053198,-0.025002,0.017594,-0.100203,0.013859,-0.133592,-0.005472,no-recurrence-events
-0.098594,-0.090103,-0.100715,0.028122,0.131585,0.057665,-0.011427,0.107535,0.118847,0.224419,0.211616,0.035284,0.083383,-0.004397,-0.011442,0.092174,0.139155,-0.0964,0.190475,-0.004933,-0.143369,0.087393,0.184401,-0.090186,0.119478,0.043521,0.098416,0.143352,-0.041795,-0.073091,-0.025874,-0.064994,0.071922,0.041465,-0.209566,-0.077533,0.105074,0.103554,no-recurrence-events
-0.094112,-0.068673,0.012386,-0.041356,-0.037682,0.008966,0.025303,-0.015606,0.00857,-0.03064,0.037105,0.050638,-0.055664,-0.029088,0.05614,0.010754,-0.062818,-0.11239,-0.050307,0.075222,-0.004078,-0.012447,0.046277,-0.039312,-0.035348,0.043018,-0.047403,-0.064339,-0.077372,0.010692,-0.017114,0.010889,-0.042061,0.012101,-0.057234,-0.045711,-0.086717,0.01113,recurrence-events
0.099248,-0.040719,0.160213,-0.13384,-0.116234,0.115907,0.083836,0.190327,0.124537,-0.005737,-0.028813,-0.05837,0.02681,0.004115,-0.066907,0.010998,0.078357,0.177161,-0.094741,0.153835,-0.059987,0.050541,-0.016238,0.066645,0.060233,0.125294,0.049765,0.114982,-0.111308,0.023902,-0.091577,-0.031805,-0.097523,-0.046126,0.009233,-0.063778,0.082228,0.196799,no-recurrence-events
0.05042,-0.020333,0.094417,0.048487,0.051674,-0.011481,-0.014614,-0.043682,0.081812,0.039673,0.021602,0.03306,0.067444,0.066615,-0.025891,0.04414,0.006518,-0.01864,-0.003432,0.006863,0.0135,-0.008541,-0.083117,-0.02271,0.035941,0.014698,-0.086466,-0.026986,0.025167,0.007678,0.026832,0.030237,-0.028786,-0.031844,0.040666,0.022648,-0.042772,0.032126,no-recurrence-events
0.004521,-0.022286,0.054867,0.01504,-0.055748,0.013543,0.010654,-0.033672,-0.004614,0.026001,0.01501,0.055521,-0.001098,-0.010533,0.007312,0.034893,-0.040357,-0.064538,-0.078628,0.059109,0.04475,-0.005123,0.061475,-0.065679,0.014457,0.034229,-0.070841,-0.009164,-0.00706,-0.031506,0.028785,-0.047339,-0.067971,0.003923,-0.02989,-0.003719,-0.074022,0.002829,no-recurrence-events
0.01331,0.049125,0.005916,-0.037893,-0.025902,0.021363,-0.002102,0.037983,-0.019018,0.095825,0.017085,-0.009542,-0.039596,0.058803,0.046374,0.006359,0.103747,0.024817,0.002915,-0.000461,-0.06194,-0.033443,0.015378,0.078364,-0.002267,0.008106,-0.067423,-0.049569,-0.03123,0.037757,0.021705,0.104914,-0.0472,-0.084701,-0.006392,-0.050106,0.049025,-0.062967,no-recurrence-events
0.033818,0.041313,0.012752,-0.020559,0.026344,0.029359,0.020359,0.06728,-0.000463,0.095825,0.000972,-0.011495,-0.03569,0.05099,0.065906,0.014904,0.110583,0.040442,0.014634,-0.01218,-0.02483,-0.029537,-0.024051,0.062739,0.004569,0.031544,-0.075235,-0.034432,0.033223,0.01609,0.017798,0.066339,-0.069203,-0.10472,0.017046,-0.00909,0.0334,-0.073709,no-recurrence-events
-0.062862,-0.013985,-0.009098,0.068019,-0.154869,-0.087592,-0.033291,-0.007794,0.043726,-0.020874,-0.005864,0.003763,-0.032226,-0.001744,0.068835,-0.01659,-0.094068,-0.073327,0.00438,0.028347,-0.074391,-0.056881,0.112683,0.023188,-0.062692,0.117237,-0.063028,0.034293,0.078878,0.013927,-0.035668,0.010889,-0.120186,0.02382,0.028703,-0.061336,-0.014451,0.04238,recurrence-events
-0.011104,0.031425,-0.017887,0.016993,-0.028404,-0.001105,0.045811,0.058124,-0.112036,0.014282,-0.058721,-0.002096,-0.001098,-0.063267,-0.058118,0.03587,-0.044507,0.040931,0.054185,0.003933,0.03889,0.033451,0.016553,0.03393,0.036917,-0.047802,0.050253,-0.006722,-0.001201,-0.031537,-0.005395,-0.040014,-0.008401,0.005876,0.050188,-0.056454,-0.005662,-0.085061,no-recurrence-events
0.043008,-0.044327,0.041497,-0.031738,0.002617,0.042216,-0.093276,-0.014657,0.023388,0.066704,0.007149,0.078863,-0.000739,0.075681,-0.073942,0.001353,-0.054265,-0.135951,-0.038528,0.035594,0.023867,-0.046884,0.029753,0.007959,0.016084,-0.057309,0.067655,-0.049886,-0.024461,-0.024144,-0.024653,-0.057884,0.100619,0.018394,0.02841,0.061627,0.038667,0.046303,recurrence-events
0.012334,0.04412,0.047054,0.100978,0.018471,0.02453,0.039951,-0.100079,-0.012426,-0.016968,-0.037725,0.024271,0.088746,0.065639,0.031726,0.054425,0.013354,0.013587,0.054185,0.034695,0.033031,0.012943,-0.071338,0.059321,0.088675,-0.00874,-0.08256,0.064079,0.092549,0.08739,0.080542,-0.010229,-0.064065,0.042985,-0.053328,-0.109188,-0.001756,0.001853,recurrence-events
-0.030235,0.121201,-0.031745,-0.045654,-0.024726,0.05247,-0.064101,-0.016366,0.00581,0.031548,-0.033013,0.04566,-0.112372,0.058103,-0.008513,0.020396,0.009456,0.012487,0.059128,-0.013234,-0.017148,-0.00831,-0.054231,-0.034033,0.01999,-0.068051,-0.014377,-0.010335,-0.077195,-0.017453,0.027105,0.038247,0.020419,-0.014077,-0.022127,-0.045795,0.064058,-0.050377,no-recurrence-events
-0.058555,0.000717,-0.223762,0.10405,0.105706,0.069933,0.036424,0.250113,0.110058,0.185357,0.050972,0.045049,0.118539,-0.082522,-0.064177,0.081187,0.080561,0.014928,0.272507,0.033153,-0.080869,0.05126,0.16841,-0.058936,0.071626,0.027896,-0.042209,0.136028,-0.055466,-0.01999,-0.018061,-0.052787,0.020621,0.009727,-0.135347,-0.058002,0.04062,-0.029258,recurrence-events
0.002568,0.043144,0.013851,0.085353,-0.057701,0.016351,-0.020596,-0.045391,0.079371,0.03772,0.028193,-0.020651,-0.114379,0.018764,0.022937,0.078839,0.015063,0.042884,0.065904,-0.026829,-0.018727,-0.007564,-0.042041,-0.009039,-0.04609,0.055713,-0.027872,0.032829,0.097432,-0.068158,-0.044458,0.110865,-0.032815,-0.021468,0.059953,-0.040829,0.014846,0.000388,recurrence-events
0.002568,-0.027169,0.007503,-0.014257,0.073158,0.012079,0.02335,-0.002422,0.011011,-0.009155,0.028682,-0.025533,-0.042114,-0.016392,0.040515,0.039776,-0.002515,0.023352,0.054185,0.008328,0.045726,0.006108,-0.083056,-0.02857,-0.01777,-0.013623,-0.04545,-0.015511,-0.010966,-0.028607,-0.019067,0.057642,-0.022072,0.005876,0.040422,-0.089657,-0.05449,0.041892,no-recurrence-events
0.029912,0.0335,-0.038029,-0.016652,-0.008812,0.053773,0.07114,0.094623,-0.078588,0.088013,-0.057622,0.006083,-0.020065,-0.019322,0.017078,0.010998,0.061755,0.017005,0.006822,0.030789,0.002513,-0.025631,0.054074,0.133051,-0.00715,0.013965,0.018515,-0.053963,0.060567,0.015113,0.002173,-0.011786,0.003063,-0.065658,0.009233,0.018254,0.052932,-0.136209,no-recurrence-events
0.014287,-0.027169,-0.004215,-0.013769,0.089271,-0.027777,0.020542,-0.017803,0.03982,-0.046265,0.035762,-0.014791,0.011048,0.013881,0.013171,0.032727,0.006518,-0.003015,0.016099,-0.001926,-0.021657,-0.012447,-0.063098,0.010493,-0.018747,-0.020458,-0.031778,-0.060677,-0.056865,0.006869,-0.033715,0.092005,0.027397,0.005509,0.063615,-0.065243,-0.033006,0.02529,no-recurrence-events
-0.003291,0.090019,-0.016911,0.09756,-0.065025,-0.10456,-0.220669,0.036884,0.073023,-0.112671,0.13293,-0.000143,0.001282,-0.009556,0.030749,0.071789,-0.003247,0.164954,-0.050307,0.080105,-0.015797,0.032475,0.032605,0.115961,-0.008004,-0.022412,-0.063028,-0.133431,0.078878,-0.032681,-0.123559,0.035852,0.106498,0.052384,-0.002791,-0.016414,-0.003709,-0.088968,no-recurrence-events
-0.04919,-0.01838,0.041683,0.02505,0.016518,-0.052497,0.040073,0.05788,0.027125,-0.034546,-0.017461,0.063334,0.028382,0.013881,0.013171,0.024609,-0.032544,-0.057702,-0.05812,-0.003879,-0.033375,0.000248,0.00282,-0.02271,0.043753,0.065479,-0.05131,-0.050423,-0.00999,0.000842,-0.004418,-0.051794,-0.095193,-0.070907,0.032854,0.065617,-0.062303,-0.090921,recurrence-events
-0.032588,-0.01545,0.0368,-0.020116,-0.028404,-0.036261,-0.020596,0.077656,-0.108129,0.043579,-0.011846,-0.002096,-0.040161,-0.012486,-0.035657,0.033917,-0.009351,-0.005944,0.03856,-0.011692,0.040843,0.010014,0.03999,-0.009039,0.033011,-0.030224,0.069784,-0.004769,-0.009013,-0.081342,-0.024926,-0.040014,-0.024026,-0.025374,0.08925,-0.017391,-0.021287,0.008689,no-recurrence-events
0.114785,0.007187,-0.064704,0.115723,-0.082222,-0.098867,0.070787,-0.02662,-0.127979,0.008111,0.132637,0.173101,-0.038672,-0.064944,0.151644,0.097057,-0.043401,0.065221,0.036179,0.083446,0.023379,-0.076181,-0.134371,-0.014502,-0.148467,-0.088559,0.08328,0.114665,-0.228562,0.061145,0.013433,-0.02114,0.060062,-0.048745,-0.08658,0.152936,0.258882,-0.000816,recurrence-events
0.025029,-0.007638,-0.095036,-0.048925,0.017006,-0.059638,0.052769,0.052509,0.00857,-0.022827,-0.07459,-0.012838,0.046204,-0.120885,-0.049329,-0.031726,-0.095532,0.006751,0.047349,0.062527,-0.004078,-0.040767,0.038465,0.07104,-0.110543,-0.010693,-0.012247,-0.106576,-0.039287,0.000552,-0.035668,0.016809,0.08599,0.044572,0.089006,-0.006649,-0.034959,-0.010843,no-recurrence-events
-0.052119,0.082206,-0.026188,0.003321,-0.045982,0.012445,0.049717,0.028828,-0.084692,0.018188,-0.088994,0.035013,-0.047973,-0.043736,-0.033704,0.051495,0.008227,0.035071,0.061997,0.027859,0.028148,0.014408,0.020459,0.037836,0.012503,-0.012646,0.038534,-0.024789,0.019307,-0.037396,0.020972,-0.02976,0.021873,-0.017562,0.013078,0.009953,0.00508,-0.095315,no-recurrence-events
-0.029658,-0.082833,0.00848,0.009425,0.08683,0.016351,0.07523,0.034443,0.034937,-0.022827,-0.031133,0.043802,0.036194,-0.029088,-0.00636,0.028515,-0.057935,-0.073327,0.027818,0.054714,0.029125,-0.007564,-0.051867,0.07104,-0.018747,0.030323,0.026815,-0.086556,0.048604,0.027209,-0.041528,-0.028357,0.049339,-0.0045,0.028947,0.046086,-0.050584,-0.032327,no-recurrence-events
-0.047237,-0.010079,0.004085,0.003565,0.054115,-0.026435,0.008701,-0.052715,-0.05393,-0.071655,0.024409,-0.02358,-0.010742,0.064662,0.093249,0.035168,0.047778,-0.01864,0.055162,0.010769,0.002758,-0.015377,-0.029895,0.044672,0.033011,-0.021435,-0.010294,0.027702,0.002706,0.036784,0.000464,0.05044,-0.023507,0.049211,0.011125,-0.157039,-0.005662,0.08779,no-recurrence-events
0.025029,-0.034981,-0.016911,0.044581,-0.00692,-0.012946,0.082066,-0.051495,-0.047094,0.024048,-0.082402,0.000834,0.063538,0.000209,0.036609,-0.035938,0.046557,0.088782,-0.050307,-0.02927,-0.006032,0.108647,0.032117,0.045649,0.030082,-0.051708,0.003378,0.050163,-0.027568,-0.018231,-0.100122,-0.028845,0.062034,0.106828,0.06801,0.06757,-0.056443,-0.091897,no-recurrence-events
-0.030235,-0.009171,-0.001472,-0.002685,0.168145,0.091715,0.022935,0.103995,0.104443,-0.011421,0.01252,0.081793,-0.004889,0.044431,-0.042692,-0.056569,-0.073308,-0.071497,-0.046341,0.025829,0.035586,-0.061533,-0.181673,-0.00376,-0.027861,0.018863,0.005155,-0.033284,0.012649,-0.000905,-0.059809,0.000954,0.039554,0.01815,-0.04532,0.075299,0.017183,0.039467,recurrence-events
0.035771,0.070487,-0.01984,-0.000097,-0.041588,-0.024482,0.031284,-0.076397,0.002711,-0.038452,-0.015508,0.060404,0.005188,0.002162,-0.00636,0.052258,0.042651,-0.038171,-0.112807,0.048855,-0.021657,-0.039791,0.118543,-0.024664,-0.011911,0.018604,-0.043497,-0.050423,-0.044169,-0.044888,0.026832,0.000696,0.040092,0.017228,0.005022,0.042179,-0.019334,-0.04014,no-recurrence-events
-0.101924,-0.002266,0.037777,-0.010106,-0.104088,-0.028632,-0.002041,0.015644,-0.038305,0.002563,0.007808,0.056498,-0.032226,-0.001744,0.005359,0.01466,-0.055005,-0.065515,-0.042495,0.028347,-0.039235,0.01099,0.061902,-0.039312,0.031058,0.027393,-0.047403,-0.036019,-0.092997,0.008739,0.016089,-0.008642,-0.100655,-0.030868,-0.037703,-0.041805,-0.055467,-0.053323,no-recurrence-events
0.170937,0.089462,-0.064949,0.053956,0.109551,0.084391,0.030748,-0.050302,0.057568,-0.015327,-0.052422,0.016363,0.059564,0.003415,-0.064177,0.034251,-0.047918,0.061315,0.006393,-0.011281,0.039492,0.003897,-0.107454,0.007959,0.037569,-0.098324,-0.045627,0.004802,0.015578,0.01176,0.014409,-0.015159,0.065921,0.055259,0.030852,-0.047748,0.060152,-0.105064,no-recurrence-events
-0.050166,0.082206,0.021175,0.028712,0.016518,0.001825,0.034092,0.116718,-0.07102,0.020142,0.003779,0.009623,0.002808,-0.010533,-0.089368,-0.020771,-0.019116,0.072181,-0.020034,-0.015598,0.027172,-0.005611,-0.073291,-0.030523,0.025199,-0.00874,-0.002481,0.036247,-0.032451,-0.056928,-0.007348,0.038111,-0.066994,0.005876,-0.0045,-0.040829,-0.001756,0.014548,no-recurrence-events
0.002568,-0.027169,0.007503,-0.014257,0.073158,0.012079,0.02335,-0.002422,0.011011,-0.009155,0.028682,-0.025533,-0.042114,-0.016392,0.040515,0.039776,-0.002515,0.023352,0.054185,0.008328,0.045726,0.006108,-0.083056,-0.02857,-0.01777,-0.013623,-0.04545,-0.015511,-0.010966,-0.028607,-0.019067,0.057642,-0.022072,0.005876,0.040422,-0.089657,-0.05449,0.041892,recurrence-events
0.040654,-0.032906,-0.015568,-0.018606,0.118141,0.080751,0.083836,0.149311,-0.018041,0.056763,0.06396,-0.025167,0.007279,-0.01151,0.011218,-0.063221,0.027575,0.013099,-0.083022,0.034695,0.033763,-0.069576,-0.057254,0.070551,-0.060861,0.03545,-0.024454,-0.02076,0.025411,-0.002465,-0.060327,0.075617,-0.027211,0.000749,-0.025923,-0.036434,0.017775,0.038596,no-recurrence-events
0.01624,-0.059884,-0.001774,-0.047216,-0.037682,0.005059,-0.103603,-0.052715,-0.048071,-0.009155,0.022456,-0.010885,0.014649,-0.01151,-0.052258,0.001965,-0.000562,0.004798,0.049302,-0.033176,0.00764,0.063725,-0.031848,-0.008062,0.006644,0.052784,-0.02006,0.058952,-0.071513,0.002849,0.048316,0.104151,-0.05671,0.017961,-0.022078,-0.084774,-0.006639,0.020896,no-recurrence-events
0.04749,-0.079781,0.053768,-0.119924,-0.000511,-0.028319,0.000828,0.018452,-0.05808,0.158325,0.083003,-0.056417,0.009232,-0.023228,0.028796,-0.047351,0.01488,-0.051355,-0.04396,-0.010227,-0.063893,-0.004146,0.083737,0.101801,-0.016916,0.019825,0.092733,-0.05201,0.044942,-0.037438,-0.017358,-0.032293,0.01237,-0.014388,0.009233,-0.034481,0.088088,0.033713,no-recurrence-events
-0.061885,0.035331,0.017269,-0.035253,-0.029869,-0.062567,-0.019497,0.032978,-0.051977,0.012329,-0.035039,0.045756,-0.033874,0.037319,-0.039563,0.040539,0.052417,-0.038171,0.008287,0.00198,-0.037282,-0.027096,0.063855,0.037836,0.007621,-0.000927,0.069784,-0.068002,-0.034404,-0.051724,-0.012231,0.004602,0.055717,-0.049178,0.075334,0.073429,0.009963,-0.018655,no-recurrence-events
-0.000362,-0.036934,-0.047184,-0.025487,0.046303,-0.034613,0.065464,0.001728,0.002711,-0.097046,0.020137,0.016459,-0.002624,-0.040806,0.036609,0.022961,-0.024732,-0.057702,-0.085463,0.029324,-0.021657,-0.024166,0.057996,-0.010992,-0.034372,0.014698,-0.012247,-0.072396,-0.070537,-0.018521,-0.04934,0.009973,0.013725,0.025041,0.040178,-0.02618,-0.056443,-0.03135,no-recurrence-events
0.009404,-0.009102,-0.027653,0.071925,-0.133385,-0.01203,-0.003017,-0.025372,-0.007055,-0.016968,0.059077,-0.024069,-0.086914,-0.049595,0.004382,0.044934,-0.075757,-0.01864,-0.054213,-0.008274,-0.044117,-0.004146,0.114636,-0.029546,-0.044137,0.033252,0.009237,0.023795,-0.00413,-0.065999,-0.08352,0.057276,-0.054757,0.035539,0.050188,-0.112118,-0.004686,-0.035745,recurrence-events
0.055303,0.048027,0.184261,0.038966,0.015053,-0.066352,0.095737,0.001728,0.059351,-0.042358,0.131465,-0.08901,0.009095,0.092006,-0.160657,-0.159656,-0.013501,0.026282,0.102037,-0.073215,-0.156422,-0.02026,-0.121692,0.020258,-0.009958,0.040088,-0.094278,0.016959,-0.051005,0.088931,0.001441,0.004602,-0.014596,0.046525,-0.217635,0.00507,-0.034959,-0.004007,no-recurrence-events
-0.04586,-0.016983,-0.151863,0.114502,0.136895,-0.003256,-0.041518,0.139152,0.174755,0.129204,0.080879,0.082769,0.131829,-0.033694,-0.116911,0.127025,0.085872,-0.040247,0.242722,0.035594,-0.03668,0.033194,0.177702,-0.19126,0.073701,0.01691,-0.018283,0.146892,-0.063523,-0.127065,-0.018794,-0.075218,0.113773,0.065025,-0.057039,0.03233,-0.019926,0.143959,recurrence-events
0.069863,0.013046,-0.124275,-0.030761,-0.013862,-0.02123,-0.039565,-0.005136,0.069286,-0.007514,-0.02459,-0.010493,-0.013282,-0.057132,-0.041716,-0.054311,-0.092229,0.01444,-0.118118,0.049266,0.01166,-0.05665,0.074614,-0.053564,-0.161162,-0.096371,-0.07297,0.018474,-0.068406,-0.010114,0.079839,-0.089012,0.010257,-0.017495,0.03256,0.000592,-0.018462,-0.051597,recurrence-events
-0.009727,0.027939,0.009759,0.06543,-0.00959,0.086588,-0.082655,-0.022714,0.064892,0.012017,-0.089775,0.016363,-0.108588,-0.124515,-0.007536,0.024028,-0.116277,-0.031458,0.073776,-0.042042,0.006289,-0.008798,0.087919,-0.015479,-0.041533,-0.010434,0.134061,-0.021321,0.117141,0.084849,-0.122309,-0.010215,-0.01135,0.026573,-0.002596,0.041119,0.023042,-0.012291,recurrence-events
0.012334,-0.020333,0.047054,0.030665,-0.051842,0.044793,0.016514,-0.02586,-0.03977,0.06897,-0.027959,0.041849,0.030152,-0.028111,-0.063977,0.0388,-0.057935,-0.033288,0.015122,0.070828,0.072093,0.010502,0.022412,0.020258,0.018363,-0.018505,0.007284,-0.016976,0.033956,-0.007092,0.025855,-0.043432,0.017967,0.02736,-0.014265,-0.015438,-0.031053,-0.00303,recurrence-events
