@relation optdigits-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N50-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute K17 numeric
@attribute K18 numeric
@attribute K19 numeric
@attribute K20 numeric
@attribute K21 numeric
@attribute K22 numeric
@attribute K23 numeric
@attribute K24 numeric
@attribute K25 numeric
@attribute K26 numeric
@attribute K27 numeric
@attribute K28 numeric
@attribute K29 numeric
@attribute K30 numeric
@attribute K31 numeric
@attribute K32 numeric
@attribute K33 numeric
@attribute K34 numeric
@attribute K35 numeric
@attribute K36 numeric
@attribute K37 numeric
@attribute K38 numeric
@attribute K39 numeric
@attribute K40 numeric
@attribute K41 numeric
@attribute K42 numeric
@attribute K43 numeric
@attribute K44 numeric
@attribute K45 numeric
@attribute K46 numeric
@attribute K47 numeric
@attribute K48 numeric
@attribute K49 numeric
@attribute K50 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
34.641016,6.928203,-29.444864,-83.138439,-84.87049,-0,8.660254,15.588457,71.014083,46.765372,69.282032,95.262794,69.282032,27.712813,-36.373067,-31.176915,12.124356,67.549981,41.569219,84.87049,45.033321,-76.210236,38.105118,1.732051,50.229473,36.373067,-34.641016,10.392305,65.817931,60.621778,-19.052559,-46.765372,74.478185,20.78461,51.961524,22.51666,-72.746134,114.315353,48.497423,22.51666,-138.564065,-43.30127,-46.765372,-107.38715,102.190998,39.837169,43.30127,-8.660254,-36.373067,-15.588457,4
122.975607,15.588457,-27.712813,-27.712813,-46.765372,64.08588,-15.588457,25.980762,25.980762,71.014083,34.641016,39.837169,46.765372,24.248711,32.908965,-6.928203,168.008928,62.353829,-17.320508,62.353829,58.889727,-36.373067,76.210236,-1.732051,58.889727,-36.373067,-29.444864,15.588457,34.641016,-6.928203,-24.248711,1.732051,-6.928203,27.712813,81.406388,0,-71.014083,138.564065,53.693575,15.588457,-48.497423,-76.210236,20.78461,-31.176915,109.119201,34.641016,91.798693,22.51666,-67.549981,-31.176915,9
86.60254,25.980762,-27.712813,-90.066642,-48.497423,67.549981,-19.052559,-29.444864,58.889727,98.726896,67.549981,65.817931,58.889727,0,-29.444864,5.196152,112.583302,65.817931,22.51666,93.530744,112.583302,-41.569219,76.210236,-24.248711,79.674337,10.392305,-41.569219,129.903811,72.746134,31.176915,-64.08588,-88.334591,60.621778,-6.928203,183.597386,10.392305,-69.282032,128.17176,10.392305,67.549981,-171.47303,-65.817931,-3.464102,-136.832014,102.190998,41.569219,83.138439,12.124356,-112.583302,34.641016,1
117.779455,-27.712813,-64.08588,-15.588457,-74.478185,50.229473,-3.464102,-22.51666,39.837169,1.732051,74.478185,60.621778,84.87049,58.889727,57.157677,5.196152,131.635861,105.655099,-12.124356,41.569219,67.549981,-79.674337,65.817931,6.928203,71.014083,-15.588457,-27.712813,22.51666,51.961524,-50.229473,-58.889727,65.817931,39.837169,50.229473,60.621778,5.196152,-38.105118,161.080725,41.569219,53.693575,-152.420471,-150.68842,27.712813,-17.320508,117.779455,-1.732051,107.38715,20.78461,-105.655099,-6.928203,5
83.138439,1.732051,-39.837169,-1.732051,-43.30127,-5.196152,-1.732051,-3.464102,45.033321,-1.732051,36.373067,60.621778,105.655099,62.353829,13.856406,29.444864,140.296115,46.765372,-20.78461,55.425626,34.641016,-41.569219,8.660254,58.889727,36.373067,-8.660254,-62.353829,-53.693575,13.856406,-17.320508,32.908965,12.124356,24.248711,72.746134,38.105118,-12.124356,-62.353829,136.832014,90.066642,53.693575,-128.17176,-117.779455,36.373067,-77.942286,79.674337,15.588457,150.68842,3.464102,-25.980762,-25.980762,0
110.851252,38.105118,-45.033321,-60.621778,-34.641016,81.406388,-5.196152,24.248711,8.660254,27.712813,50.229473,38.105118,58.889727,36.373067,48.497423,-13.856406,188.793538,88.334591,-41.569219,77.942286,60.621778,-31.176915,72.746134,17.320508,58.889727,-74.478185,-34.641016,29.444864,6.928203,-6.928203,-8.660254,-15.588457,-15.588457,38.105118,112.583302,-8.660254,-53.693575,207.846097,19.052559,32.908965,-102.190998,-100.458947,38.105118,-100.458947,103.923048,53.693575,117.779455,-5.196152,-74.478185,-3.464102,9
114.315353,-57.157677,-79.674337,-12.124356,-39.837169,53.693575,-15.588457,46.765372,20.78461,32.908965,24.248711,93.530744,39.837169,64.08588,55.425626,-10.392305,119.511506,93.530744,-15.588457,98.726896,102.190998,-105.655099,10.392305,5.196152,36.373067,10.392305,-27.712813,46.765372,53.693575,-36.373067,-3.464102,50.229473,3.464102,39.837169,114.315353,5.196152,-13.856406,188.793538,6.928203,27.712813,-157.616623,-161.080725,81.406388,-36.373067,126.439709,0,83.138439,39.837169,-39.837169,22.51666,5
91.798693,36.373067,-12.124356,-124.707658,-25.980762,27.712813,25.980762,32.908965,-29.444864,71.014083,50.229473,27.712813,81.406388,51.961524,15.588457,3.464102,103.923048,79.674337,-1.732051,50.229473,-20.78461,-41.569219,17.320508,22.51666,60.621778,3.464102,36.373067,3.464102,38.105118,34.641016,53.693575,-24.248711,-1.732051,39.837169,41.569219,17.320508,-29.444864,135.099963,-72.746134,55.425626,-79.674337,-48.497423,36.373067,-91.798693,50.229473,-46.765372,46.765372,-60.621778,-116.047404,-25.980762,2
67.549981,17.320508,-12.124356,-19.052559,3.464102,77.942286,-3.464102,-3.464102,10.392305,76.210236,72.746134,65.817931,102.190998,39.837169,-15.588457,-22.51666,122.975607,32.908965,-25.980762,79.674337,128.17176,-69.282032,88.334591,36.373067,45.033321,-17.320508,5.196152,41.569219,36.373067,17.320508,-39.837169,-43.30127,39.837169,43.30127,67.549981,22.51666,-36.373067,121.243557,15.588457,64.08588,-84.87049,-69.282032,100.458947,-84.87049,95.262794,43.30127,74.478185,20.78461,-57.157677,25.980762,8
93.530744,32.908965,-46.765372,-74.478185,-22.51666,0,36.373067,72.746134,-31.176915,93.530744,-17.320508,38.105118,84.87049,48.497423,34.641016,-41.569219,140.296115,83.138439,-5.196152,65.817931,-10.392305,-46.765372,12.124356,12.124356,65.817931,-6.928203,10.392305,24.248711,69.282032,34.641016,51.961524,10.392305,-0,51.961524,50.229473,8.660254,-22.51666,150.68842,-34.641016,20.78461,-57.157677,-64.08588,53.693575,-46.765372,81.406388,-25.980762,39.837169,-45.033321,-84.87049,-38.105118,2
90.066642,-8.660254,-60.621778,-15.588457,-53.693575,1.732051,10.392305,-0,39.837169,-6.928203,64.08588,46.765372,83.138439,43.30127,-1.732051,38.105118,155.884573,64.08588,-46.765372,17.320508,12.124356,-38.105118,8.660254,48.497423,20.78461,5.196152,-53.693575,-25.980762,-19.052559,-8.660254,25.980762,25.980762,10.392305,60.621778,57.157677,0,-53.693575,131.635861,69.282032,39.837169,-95.262794,-107.38715,45.033321,-69.282032,81.406388,20.78461,155.884573,-19.052559,-25.980762,-74.478185,0
100.458947,-10.392305,-58.889727,-32.908965,-83.138439,-6.928203,31.176915,-1.732051,-3.464102,22.51666,60.621778,34.641016,83.138439,53.693575,-10.392305,-1.732051,185.329436,48.497423,-13.856406,15.588457,-15.588457,-27.712813,15.588457,10.392305,50.229473,15.588457,-72.746134,-45.033321,-3.464102,29.444864,6.928203,12.124356,20.78461,83.138439,69.282032,-6.928203,-58.889727,161.080725,51.961524,17.320508,-100.458947,-84.87049,8.660254,-116.047404,69.282032,43.30127,168.008928,-60.621778,-38.105118,-67.549981,0
67.549981,6.928203,-48.497423,-98.726896,-69.282032,53.693575,5.196152,17.320508,24.248711,67.549981,45.033321,64.08588,38.105118,32.908965,-31.176915,-38.105118,112.583302,50.229473,17.320508,117.779455,88.334591,-41.569219,55.425626,-36.373067,69.282032,5.196152,-25.980762,95.262794,71.014083,34.641016,-29.444864,-55.425626,31.176915,5.196152,126.439709,17.320508,-62.353829,142.028166,12.124356,43.30127,-159.348674,-58.889727,-24.248711,-105.655099,110.851252,17.320508,48.497423,-1.732051,-95.262794,22.51666,1
81.406388,-53.693575,-65.817931,41.569219,-20.78461,1.732051,-15.588457,-29.444864,32.908965,-57.157677,41.569219,103.923048,98.726896,39.837169,81.406388,31.176915,72.746134,107.38715,-50.229473,12.124356,55.425626,-60.621778,-3.464102,10.392305,41.569219,-12.124356,-39.837169,10.392305,24.248711,-58.889727,-12.124356,-6.928203,45.033321,20.78461,62.353829,-19.052559,-10.392305,142.028166,76.210236,72.746134,-192.25764,-147.224319,43.30127,-62.353829,76.210236,-24.248711,143.760217,72.746134,-36.373067,41.569219,7
91.798693,-31.176915,-69.282032,-74.478185,-81.406388,-50.229473,36.373067,38.105118,1.732051,88.334591,34.641016,83.138439,76.210236,69.282032,-46.765372,-31.176915,110.851252,77.942286,71.014083,129.903811,41.569219,-51.961524,-5.196152,55.425626,38.105118,74.478185,-60.621778,29.444864,31.176915,129.903811,25.980762,-3.464102,45.033321,69.282032,71.014083,20.78461,-46.765372,199.185843,-3.464102,0,-190.525589,-50.229473,38.105118,-166.276878,67.549981,62.353829,100.458947,-55.425626,-13.856406,-17.320508,6
93.530744,0,-17.320508,-36.373067,-62.353829,34.641016,12.124356,41.569219,-17.320508,81.406388,51.961524,46.765372,74.478185,45.033321,-1.732051,-64.08588,143.760217,39.837169,-15.588457,74.478185,3.464102,-50.229473,60.621778,-34.641016,65.817931,-10.392305,-6.928203,-5.196152,48.497423,41.569219,15.588457,-3.464102,-20.78461,38.105118,46.765372,31.176915,-51.961524,138.564065,10.392305,22.51666,-12.124356,-43.30127,-6.928203,-34.641016,98.726896,43.30127,19.052559,-36.373067,-51.961524,-34.641016,3
100.458947,17.320508,-24.248711,-81.406388,-36.373067,-12.124356,19.052559,34.641016,-45.033321,72.746134,22.51666,38.105118,55.425626,57.157677,38.105118,-36.373067,128.17176,81.406388,1.732051,57.157677,-24.248711,-45.033321,20.78461,12.124356,22.51666,-5.196152,15.588457,-6.928203,13.856406,46.765372,50.229473,19.052559,-17.320508,41.569219,46.765372,10.392305,-24.248711,150.68842,-38.105118,22.51666,-69.282032,-58.889727,76.210236,-53.693575,79.674337,1.732051,51.961524,-53.693575,-88.334591,-29.444864,2
72.746134,13.856406,-53.693575,-100.458947,-76.210236,69.282032,0,5.196152,29.444864,45.033321,45.033321,88.334591,50.229473,22.51666,-29.444864,-34.641016,107.38715,57.157677,71.014083,116.047404,84.87049,-69.282032,74.478185,8.660254,65.817931,0,-15.588457,110.851252,62.353829,65.817931,-29.444864,-36.373067,39.837169,15.588457,138.564065,17.320508,-72.746134,138.564065,-1.732051,50.229473,-199.185843,-46.765372,-31.176915,-124.707658,88.334591,25.980762,64.08588,-34.641016,-96.994845,25.980762,1
83.138439,-34.641016,20.78461,5.196152,36.373067,31.176915,-1.732051,34.641016,5.196152,32.908965,79.674337,20.78461,126.439709,41.569219,86.60254,12.124356,107.38715,95.262794,-20.78461,22.51666,62.353829,-3.464102,5.196152,58.889727,67.549981,-6.928203,24.248711,32.908965,-6.928203,-13.856406,-12.124356,-6.928203,72.746134,34.641016,88.334591,1.732051,-6.928203,166.276878,-10.392305,77.942286,-169.740979,-135.099963,96.994845,-65.817931,67.549981,-6.928203,131.635861,65.817931,-46.765372,50.229473,7
27.712813,22.51666,0,-29.444864,-62.353829,-25.980762,-19.052559,-24.248711,86.60254,31.176915,95.262794,76.210236,76.210236,6.928203,8.660254,-6.928203,10.392305,72.746134,53.693575,77.942286,72.746134,-27.712813,65.817931,31.176915,13.856406,31.176915,-64.08588,41.569219,43.30127,71.014083,-36.373067,-77.942286,84.87049,12.124356,83.138439,10.392305,-79.674337,88.334591,74.478185,38.105118,-138.564065,-38.105118,-5.196152,-136.832014,64.08588,90.066642,121.243557,5.196152,-46.765372,13.856406,4
83.138439,-24.248711,-45.033321,-79.674337,-110.851252,0,8.660254,-12.124356,-38.105118,67.549981,53.693575,58.889727,22.51666,53.693575,-60.621778,-48.497423,143.760217,55.425626,64.08588,83.138439,1.732051,-43.30127,50.229473,34.641016,51.961524,57.157677,-19.052559,27.712813,-12.124356,102.190998,-8.660254,-0,34.641016,31.176915,69.282032,22.51666,-57.157677,171.47303,-0,-5.196152,-122.975607,-12.124356,-1.732051,-136.832014,67.549981,91.798693,62.353829,-65.817931,-34.641016,-10.392305,6
116.047404,-13.856406,-8.660254,-60.621778,-71.014083,29.444864,-3.464102,38.105118,-22.51666,69.282032,55.425626,32.908965,46.765372,57.157677,12.124356,-39.837169,122.975607,15.588457,-1.732051,90.066642,10.392305,-55.425626,43.30127,-13.856406,50.229473,5.196152,3.464102,-6.928203,29.444864,38.105118,38.105118,25.980762,-29.444864,1.732051,79.674337,29.444864,-62.353829,143.760217,-15.588457,31.176915,-53.693575,-64.08588,1.732051,-32.908965,79.674337,31.176915,24.248711,-39.837169,-76.210236,-19.052559,3
48.497423,32.908965,-15.588457,-84.87049,-50.229473,72.746134,-6.928203,-20.78461,45.033321,79.674337,29.444864,60.621778,39.837169,-31.176915,-22.51666,-12.124356,76.210236,50.229473,38.105118,74.478185,76.210236,-46.765372,69.282032,-22.51666,58.889727,12.124356,-32.908965,122.975607,90.066642,39.837169,-46.765372,-102.190998,48.497423,-5.196152,168.008928,13.856406,-69.282032,74.478185,10.392305,55.425626,-142.028166,-32.908965,-13.856406,-103.923048,84.87049,8.660254,67.549981,-19.052559,-88.334591,27.712813,1
110.851252,31.176915,-27.712813,-55.425626,-31.176915,38.105118,5.196152,41.569219,-10.392305,103.923048,29.444864,36.373067,71.014083,58.889727,38.105118,-31.176915,124.707658,31.176915,-3.464102,72.746134,31.176915,-43.30127,45.033321,-13.856406,64.08588,-32.908965,5.196152,-10.392305,48.497423,32.908965,1.732051,-12.124356,-34.641016,8.660254,43.30127,17.320508,-43.30127,159.348674,-39.837169,6.928203,-39.837169,-55.425626,1.732051,-65.817931,98.726896,46.765372,-0,-24.248711,-51.961524,-19.052559,3
112.583302,8.660254,-38.105118,-43.30127,-58.889727,84.87049,5.196152,0,-15.588457,58.889727,31.176915,29.444864,32.908965,53.693575,5.196152,-29.444864,206.114046,41.569219,-24.248711,64.08588,45.033321,-29.444864,76.210236,1.732051,72.746134,-55.425626,-34.641016,25.980762,24.248711,-32.908965,-22.51666,0,-17.320508,50.229473,103.923048,6.928203,-67.549981,168.008928,13.856406,17.320508,-86.60254,-83.138439,-3.464102,-64.08588,100.458947,57.157677,67.549981,-15.588457,-77.942286,-17.320508,9
95.262794,15.588457,-39.837169,-81.406388,-45.033321,60.621778,3.464102,-8.660254,48.497423,93.530744,71.014083,48.497423,65.817931,32.908965,10.392305,-10.392305,138.564065,84.87049,22.51666,128.17176,122.975607,-38.105118,64.08588,-29.444864,83.138439,0,-27.712813,90.066642,57.157677,38.105118,-39.837169,-51.961524,67.549981,13.856406,147.224319,15.588457,-55.425626,162.812776,8.660254,65.817931,-207.846097,-88.334591,12.124356,-140.296115,142.028166,25.980762,90.066642,19.052559,-98.726896,50.229473,1
64.08588,-22.51666,-53.693575,-32.908965,-3.464102,25.980762,3.464102,-5.196152,45.033321,12.124356,62.353829,58.889727,60.621778,29.444864,51.961524,6.928203,81.406388,84.87049,-74.478185,13.856406,107.38715,-64.08588,-17.320508,-31.176915,57.157677,-17.320508,-67.549981,20.78461,55.425626,-95.262794,-46.765372,-64.08588,62.353829,31.176915,129.903811,-3.464102,-20.78461,159.348674,65.817931,53.693575,-171.47303,-122.975607,41.569219,-79.674337,79.674337,10.392305,168.008928,51.961524,-50.229473,12.124356,7
83.138439,-34.641016,-62.353829,-57.157677,-126.439709,-3.464102,0,-32.908965,-34.641016,55.425626,38.105118,62.353829,46.765372,50.229473,-53.693575,-50.229473,173.205081,74.478185,41.569219,90.066642,15.588457,-43.30127,41.569219,36.373067,55.425626,74.478185,-31.176915,58.889727,3.464102,60.621778,-8.660254,-10.392305,32.908965,45.033321,83.138439,8.660254,-45.033321,176.669182,15.588457,13.856406,-122.975607,-32.908965,38.105118,-107.38715,58.889727,105.655099,109.119201,-67.549981,-29.444864,-24.248711,6
50.229473,-3.464102,-36.373067,-45.033321,-29.444864,31.176915,-0,-1.732051,3.464102,32.908965,41.569219,60.621778,51.961524,19.052559,6.928203,-29.444864,90.066642,91.798693,-17.320508,41.569219,98.726896,-53.693575,39.837169,46.765372,15.588457,-3.464102,-22.51666,19.052559,12.124356,5.196152,-53.693575,-36.373067,22.51666,46.765372,67.549981,8.660254,-41.569219,128.17176,6.928203,-12.124356,-110.851252,-76.210236,88.334591,-100.458947,38.105118,62.353829,119.511506,-10.392305,-13.856406,-15.588457,8
22.51666,-8.660254,-12.124356,-84.87049,-48.497423,-1.732051,39.837169,5.196152,71.014083,50.229473,88.334591,69.282032,86.60254,55.425626,-22.51666,1.732051,43.30127,67.549981,15.588457,67.549981,39.837169,-31.176915,-10.392305,27.712813,76.210236,60.621778,-36.373067,-29.444864,36.373067,22.51666,-25.980762,-41.569219,128.17176,43.30127,50.229473,0,-71.014083,116.047404,51.961524,51.961524,-162.812776,-90.066642,-32.908965,-122.975607,107.38715,29.444864,109.119201,5.196152,-36.373067,-29.444864,4
119.511506,41.569219,-20.78461,-38.105118,-50.229473,32.908965,-13.856406,48.497423,-3.464102,57.157677,39.837169,48.497423,48.497423,29.444864,48.497423,-46.765372,109.119201,32.908965,5.196152,105.655099,36.373067,-51.961524,86.60254,-5.196152,39.837169,-36.373067,19.052559,5.196152,24.248711,60.621778,31.176915,15.588457,-31.176915,-3.464102,67.549981,10.392305,-67.549981,140.296115,-10.392305,25.980762,-31.176915,-46.765372,13.856406,-39.837169,98.726896,50.229473,12.124356,-17.320508,-84.87049,-20.78461,3
96.994845,17.320508,-58.889727,-98.726896,-65.817931,55.425626,-12.124356,1.732051,41.569219,93.530744,67.549981,79.674337,67.549981,50.229473,-25.980762,-25.980762,131.635861,46.765372,24.248711,133.367912,116.047404,-51.961524,67.549981,-38.105118,77.942286,-6.928203,-34.641016,86.60254,83.138439,24.248711,-43.30127,-60.621778,31.176915,1.732051,147.224319,13.856406,-76.210236,166.276878,10.392305,55.425626,-174.937132,-90.066642,-10.392305,-136.832014,122.975607,43.30127,79.674337,0,-103.923048,24.248711,1
25.980762,19.052559,-53.693575,-74.478185,-76.210236,22.51666,15.588457,12.124356,72.746134,27.712813,67.549981,90.066642,93.530744,27.712813,-25.980762,-1.732051,25.980762,65.817931,20.78461,86.60254,55.425626,-48.497423,27.712813,17.320508,67.549981,15.588457,-57.157677,-1.732051,65.817931,34.641016,-15.588457,-48.497423,91.798693,32.908965,67.549981,0,-69.282032,138.564065,71.014083,55.425626,-154.152522,-76.210236,-45.033321,-114.315353,114.315353,51.961524,90.066642,8.660254,-41.569219,-15.588457,4
91.798693,17.320508,-60.621778,-22.51666,-62.353829,-6.928203,41.569219,0,36.373067,-1.732051,55.425626,25.980762,64.08588,76.210236,17.320508,20.78461,154.152522,50.229473,-31.176915,39.837169,-3.464102,-19.052559,27.712813,20.78461,43.30127,-27.712813,-72.746134,-65.817931,-1.732051,-8.660254,24.248711,38.105118,6.928203,88.334591,20.78461,6.928203,-55.425626,143.760217,64.08588,25.980762,-83.138439,-88.334591,-13.856406,-83.138439,100.458947,1.732051,103.923048,-27.712813,-65.817931,-67.549981,0
102.190998,-48.497423,-71.014083,-55.425626,-57.157677,5.196152,-13.856406,32.908965,-5.196152,29.444864,32.908965,86.60254,32.908965,51.961524,25.980762,-1.732051,93.530744,74.478185,-25.980762,64.08588,65.817931,-79.674337,19.052559,-17.320508,46.765372,29.444864,-3.464102,25.980762,55.425626,-67.549981,-24.248711,24.248711,48.497423,46.765372,88.334591,12.124356,-19.052559,136.832014,29.444864,53.693575,-126.439709,-138.564065,90.066642,0,109.119201,-17.320508,90.066642,39.837169,-84.87049,-39.837169,5
105.655099,6.928203,-10.392305,-55.425626,-65.817931,27.712813,1.732051,32.908965,6.928203,27.712813,77.942286,8.660254,57.157677,79.674337,22.51666,-15.588457,122.975607,24.248711,-39.837169,83.138439,3.464102,-45.033321,71.014083,0,74.478185,-34.641016,5.196152,-60.621778,19.052559,-29.444864,51.961524,12.124356,-15.588457,38.105118,25.980762,29.444864,-67.549981,136.832014,19.052559,74.478185,-32.908965,-83.138439,-3.464102,1.732051,93.530744,10.392305,32.908965,-12.124356,-107.38715,-41.569219,3
74.478185,-25.980762,-58.889727,-71.014083,-91.798693,-39.837169,6.928203,12.124356,-6.928203,58.889727,29.444864,72.746134,38.105118,69.282032,-55.425626,-57.157677,131.635861,53.693575,46.765372,136.832014,19.052559,-39.837169,20.78461,36.373067,27.712813,57.157677,-45.033321,15.588457,-10.392305,116.047404,19.052559,25.980762,41.569219,34.641016,74.478185,19.052559,-41.569219,185.329436,15.588457,-3.464102,-145.492268,-45.033321,6.928203,-133.367912,74.478185,90.066642,60.621778,-41.569219,-25.980762,-19.052559,6
114.315353,24.248711,-50.229473,-71.014083,-45.033321,50.229473,-0,24.248711,3.464102,41.569219,55.425626,41.569219,57.157677,50.229473,10.392305,-17.320508,207.846097,90.066642,-31.176915,55.425626,24.248711,-31.176915,69.282032,38.105118,62.353829,-53.693575,-50.229473,20.78461,-1.732051,-3.464102,-3.464102,-22.51666,-1.732051,53.693575,131.635861,1.732051,-60.621778,213.042249,-3.464102,20.78461,-102.190998,-86.60254,29.444864,-131.635861,88.334591,74.478185,133.367912,-32.908965,-72.746134,-31.176915,9
46.765372,-36.373067,-79.674337,-64.08588,-46.765372,6.928203,58.889727,-1.732051,10.392305,-0,67.549981,79.674337,74.478185,31.176915,-22.51666,-36.373067,95.262794,100.458947,39.837169,79.674337,84.87049,-84.87049,-6.928203,45.033321,24.248711,55.425626,-29.444864,53.693575,38.105118,65.817931,-31.176915,3.464102,77.942286,79.674337,86.60254,13.856406,-36.373067,178.401233,38.105118,53.693575,-225.166605,-62.353829,84.87049,-140.296115,60.621778,-0,174.937132,-25.980762,-29.444864,-3.464102,6
95.262794,25.980762,-46.765372,-72.746134,-67.549981,58.889727,-20.78461,-27.712813,84.87049,79.674337,86.60254,81.406388,65.817931,31.176915,3.464102,-0,126.439709,74.478185,17.320508,112.583302,140.296115,-48.497423,77.942286,-24.248711,74.478185,-10.392305,-45.033321,96.994845,71.014083,12.124356,-62.353829,-65.817931,53.693575,-5.196152,173.205081,10.392305,-79.674337,152.420471,13.856406,64.08588,-190.525589,-91.798693,-19.052559,-152.420471,116.047404,55.425626,98.726896,8.660254,-112.583302,24.248711,1
93.530744,-72.746134,-39.837169,31.176915,0,0,-13.856406,-8.660254,19.052559,-31.176915,65.817931,64.08588,110.851252,38.105118,95.262794,0,98.726896,135.099963,-57.157677,24.248711,64.08588,-31.176915,3.464102,27.712813,43.30127,-10.392305,-15.588457,19.052559,17.320508,-51.961524,-27.712813,-29.444864,60.621778,34.641016,81.406388,-22.51666,-10.392305,169.740979,48.497423,69.282032,-207.846097,-161.080725,67.549981,-79.674337,69.282032,-38.105118,171.47303,69.282032,-48.497423,53.693575,7
103.923048,-50.229473,-81.406388,-25.980762,-36.373067,36.373067,8.660254,41.569219,-3.464102,34.641016,24.248711,81.406388,27.712813,57.157677,67.549981,-20.78461,105.655099,91.798693,-27.712813,69.282032,109.119201,-98.726896,32.908965,-1.732051,25.980762,-5.196152,-22.51666,36.373067,48.497423,-10.392305,-20.78461,17.320508,12.124356,41.569219,100.458947,15.588457,-8.660254,169.740979,-15.588457,36.373067,-171.47303,-142.028166,121.243557,-34.641016,112.583302,1.732051,91.798693,22.51666,-60.621778,6.928203,5
48.497423,31.176915,-50.229473,-83.138439,-55.425626,34.641016,-15.588457,-3.464102,93.530744,22.51666,88.334591,64.08588,69.282032,17.320508,-12.124356,-20.78461,48.497423,48.497423,48.497423,86.60254,76.210236,-41.569219,86.60254,0,53.693575,-20.78461,-57.157677,86.60254,55.425626,53.693575,-45.033321,-50.229473,69.282032,0,133.367912,24.248711,-84.87049,131.635861,41.569219,60.621778,-168.008928,-57.157677,-76.210236,-145.492268,74.478185,76.210236,98.726896,-12.124356,-91.798693,3.464102,4
17.320508,3.464102,-27.712813,-88.334591,-69.282032,-20.78461,3.464102,6.928203,81.406388,51.961524,86.60254,81.406388,60.621778,13.856406,-38.105118,-58.889727,6.928203,79.674337,51.961524,64.08588,29.444864,-62.353829,34.641016,-13.856406,38.105118,36.373067,-36.373067,39.837169,60.621778,69.282032,-32.908965,-48.497423,103.923048,17.320508,91.798693,31.176915,-79.674337,110.851252,45.033321,38.105118,-147.224319,-41.569219,-50.229473,-131.635861,69.282032,67.549981,84.87049,-29.444864,-34.641016,-24.248711,4
76.210236,-53.693575,-43.30127,45.033321,-1.732051,19.052559,-8.660254,-34.641016,6.928203,-20.78461,55.425626,84.87049,83.138439,46.765372,91.798693,27.712813,81.406388,84.87049,-71.014083,-6.928203,64.08588,-46.765372,5.196152,5.196152,43.30127,-13.856406,-51.961524,-3.464102,12.124356,-71.014083,-29.444864,-45.033321,64.08588,34.641016,83.138439,-25.980762,0,122.975607,46.765372,77.942286,-185.329436,-150.68842,69.282032,-51.961524,107.38715,5.196152,150.68842,60.621778,-48.497423,53.693575,7
91.798693,45.033321,-48.497423,-62.353829,-15.588457,-34.641016,39.837169,55.425626,-36.373067,86.60254,-27.712813,29.444864,50.229473,41.569219,50.229473,-55.425626,138.564065,81.406388,0,71.014083,-31.176915,-57.157677,20.78461,10.392305,55.425626,3.464102,12.124356,22.51666,50.229473,55.425626,62.353829,13.856406,22.51666,51.961524,41.569219,-8.660254,-12.124356,135.099963,-45.033321,22.51666,-62.353829,-50.229473,71.014083,-41.569219,74.478185,-12.124356,62.353829,-74.478185,-81.406388,-31.176915,2
81.406388,-5.196152,-38.105118,-60.621778,-34.641016,10.392305,-6.928203,3.464102,-12.124356,98.726896,20.78461,48.497423,71.014083,24.248711,-29.444864,-55.425626,168.008928,88.334591,-10.392305,72.746134,67.549981,-46.765372,36.373067,32.908965,71.014083,22.51666,-43.30127,43.30127,22.51666,31.176915,-10.392305,-65.817931,46.765372,45.033321,128.17176,5.196152,-51.961524,192.25764,13.856406,-6.928203,-105.655099,-39.837169,62.353829,-136.832014,51.961524,119.511506,138.564065,-32.908965,-8.660254,-6.928203,8
93.530744,36.373067,-15.588457,-95.262794,-19.052559,19.052559,17.320508,41.569219,-41.569219,64.08588,5.196152,25.980762,62.353829,36.373067,31.176915,-17.320508,117.779455,77.942286,-12.124356,45.033321,-25.980762,-51.961524,22.51666,12.124356,51.961524,-8.660254,29.444864,3.464102,32.908965,27.712813,60.621778,-3.464102,-15.588457,43.30127,55.425626,0,-22.51666,126.439709,-57.157677,51.961524,-50.229473,-55.425626,64.08588,-36.373067,45.033321,-29.444864,45.033321,-64.08588,-107.38715,-29.444864,2
31.176915,-0,-36.373067,-103.923048,-29.444864,-20.78461,62.353829,12.124356,-13.856406,69.282032,38.105118,-36.373067,79.674337,0,-25.980762,-8.660254,142.028166,86.60254,-62.353829,51.961524,67.549981,-13.856406,24.248711,13.856406,69.282032,12.124356,-25.980762,57.157677,27.712813,34.641016,15.588457,-57.157677,90.066642,34.641016,154.152522,64.08588,-5.196152,135.099963,-1.732051,74.478185,-121.243557,-36.373067,93.530744,-110.851252,39.837169,25.980762,105.655099,-17.320508,-90.066642,-32.908965,2
