@relation 'optdigits_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute -0.273input3-0.26input59-0.234input11-0.232input10-0.221input4... numeric
@attribute 0.259input6+0.254input15-0.245input61+0.234input7+0.234input14... numeric
@attribute -0.321input44-0.29input45-0.267input36-0.254input37+0.254input39... numeric
@attribute '0.238input62+0.22 input21+0.211input29-0.196input52+0.195input54...' numeric
@attribute '0.28 input50-0.265input56-0.239input63+0.229input42-0.222input16...' numeric
@attribute -0.286input19-0.278input26-0.259input27+0.256input50+0.221input16... numeric
@attribute '0.32 input53+0.273input24+0.233input16-0.215input43+0.197input18...' numeric
@attribute -0.302input13-0.28input22-0.273input52-0.253input53-0.221input12... numeric
@attribute -0.257input51-0.244input16+0.239input2+0.235input64-0.234input8... numeric
@attribute -0.352input41-0.305input49-0.269input33-0.222input6+0.213input2... numeric
@attribute 0.276input33+0.276input41+0.257input17+0.251input25+0.221input24... numeric
@attribute 0.323input17+0.257input25-0.25input60-0.233input56+0.224input62... numeric
@attribute -0.4input48-0.298input17-0.284input25-0.254input56+0.234input37... numeric
@attribute -0.278input28+0.264input17+0.261input46-0.236input27+0.225input25... numeric
@attribute -0.474input33+0.397input57+0.312input32+0.302input49-0.248input41... numeric
@attribute -0.371input25+0.349input5-0.255input17+0.246input32+0.239input10... numeric
@attribute 0.386input57-0.34input32-0.234input5-0.227input56-0.221input24... numeric
@attribute -0.363input37-0.273input46-0.252input22-0.243input38-0.239input30... numeric
@attribute 0.729input9-0.29input25-0.224input58-0.172input2-0.15input12... numeric
@attribute -0.376input9+0.328input8-0.23input12+0.224input16+0.222input26... numeric
@attribute 0.478input57-0.423input32-0.284input52+0.221input61-0.214input7... numeric
@attribute -0.531input48+0.411input64+0.223input35+0.193input63+0.171input34... numeric
@attribute -0.312input33+0.304input5-0.279input57-0.259input32+0.248input61... numeric
@attribute 0.287input29+0.257input34+0.252input26-0.245input46+0.226input61... numeric
@attribute 0.286input7+0.266input15-0.241input5-0.238input8-0.218input58... numeric
@attribute 0.385input17-0.37input49-0.358input25+0.238input5+0.224input57... numeric
@attribute '0.54 input17-0.53input25+0.254input49-0.193input57+0.154input8...' numeric
@attribute '-0.351input24+0.327input32+0.31 input10+0.271input8-0.217input50...' numeric
@attribute '0.363input52-0.358input12+0.243input54+0.22 input53-0.204input10...' numeric
@attribute -0.295input20+0.274input50-0.253input45-0.249input59+0.233input52... numeric
@attribute -0.298input24+0.266input13+0.243input50+0.242input32+0.242input8... numeric
@attribute -0.389input53-0.316input39+0.295input46-0.284input47-0.265input14... numeric
@attribute -0.359input50+0.247input19-0.215input26-0.214input55+0.212input39... numeric
@attribute 0.304input19-0.299input35+0.275input39-0.263input30+0.261input31... numeric
@attribute '-0.354input12+0.3  input13+0.264input7-0.238input20-0.23input31...' numeric
@attribute -0.305input20-0.299input44+0.279input53+0.275input29-0.235input24... numeric
@attribute 0.303input51-0.245input31-0.239input42+0.229input26+0.206input20... numeric
@attribute 0.447input56+0.324input30-0.255input64-0.244input48-0.238input39... numeric
@attribute -0.333input21+0.307input41-0.271input33-0.242input31+0.233input42... numeric
@attribute 0.496input41-0.304input33-0.295input49+0.243input63-0.235input10... numeric
@attribute 0.416input51+0.337input31+0.317input37+0.276input7-0.246input23... numeric
@attribute -0.31input41-0.289input4-0.281input54+0.249input60+0.216input61... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0.374847,0.891935,-2.043809,-1.045509,1.964924,1.782695,-3.501169,-0.348399,0.675988,0.84309,1.548238,-0.095476,0.771283,1.561692,0.776974,0.30347,-0.335856,0.346941,0.883021,1.983306,-0.099887,0.347163,-0.561349,0.144791,0.351454,1.154658,-0.808843,-0.203261,-1.079791,-1.608107,-0.72968,1.282634,-0.318322,1.069348,0.160057,0.177692,-0.257098,-0.477767,-0.053411,-0.005478,-0.444574,0.249561,7
-2.264674,1.415542,0.774911,-1.46528,0.922703,-2.888535,3.295693,1.989864,0.88859,0.27543,-0.009013,-1.978053,-0.451417,1.091878,0.014855,1.34153,-0.243241,-0.127666,-0.390438,0.28619,0.152992,-0.072677,0.435903,-0.365625,-0.283974,0.425289,-0.238387,0.01626,-0.088851,-0.482616,0.253568,0.043388,0.16689,-0.152037,-0.769111,0.134632,0.065063,-0.057068,0.522536,-0.069318,0.263814,0.546854,5
4.518165,-4.027744,-0.853335,-2.02995,1.927809,0.446264,-0.017917,-0.962267,0.655712,1.239464,-0.805786,-0.446107,-0.731204,1.409352,0.401083,-0.201582,-0.141551,0.882904,0.89129,0.480572,0.074513,0.050926,0.959899,1.088592,-0.370651,1.354885,-0.757157,0.681222,0.461671,-0.35719,-0.262031,0.267876,0.229907,-0.074976,0.228832,0.027236,-0.040748,-0.601412,0.441491,-0.543863,0.633907,0.592472,4
4.520207,-1.719987,-1.521069,-1.484405,-0.075665,-0.810311,0.020628,0.311813,1.992743,0.91218,0.266395,0.080131,0.806271,0.135297,0.755735,-0.056367,0.02773,0.745349,0.137517,-0.768566,1.232784,-0.662436,0.650604,-0.049104,-0.227966,-0.106974,0.327886,-0.006659,-0.374104,0.14563,1.102952,-0.168753,0.608119,-0.115739,-0.190542,0.63497,0.212461,0.553754,-0.587902,0.009301,0.753469,-0.098624,4
0.908003,2.758158,-0.825368,-0.130052,0.015903,0.064367,-3.635421,-1.753204,0.265158,0.036774,0.904216,-0.447847,0.059957,1.280459,0.55845,1.407206,0.386516,-0.246318,-0.465768,-0.088822,-0.733877,-0.091979,-0.734906,-0.181136,-1.014209,0.752903,-0.054447,-0.307049,-1.411433,0.202639,-0.002994,-0.38626,0.577331,0.466349,0.112619,-1.067025,-0.103167,-0.069404,-0.62892,0.572941,-0.303661,0.546308,7
-3.793882,0.197238,-0.376986,-0.691482,-0.203809,0.543341,-0.570333,-0.283606,0.153903,-2.042552,0.251967,2.78328,1.028241,-1.068206,-0.145838,0.228715,-0.431528,1.424734,0.38341,1.12876,0.480725,-0.56168,0.31859,0.292622,0.608431,0.188406,-0.30902,-0.195848,-0.474066,0.337641,0.246107,0.594586,0.521929,-0.886701,-0.160777,-0.440115,0.799318,-0.296879,-0.661558,1.088267,0.063522,0.505686,2
-1.415194,0.424286,0.783458,0.025287,0.861662,-0.9411,-0.289585,1.441671,-1.452182,-2.741154,-0.712443,0.785347,1.026838,-1.458536,-0.297363,0.161161,-2.063776,-1.885735,-0.472947,1.070791,0.409922,-0.175123,0.452458,0.010053,-0.435689,0.322751,-0.050323,0.292343,0.294227,0.59398,0.403028,-0.042098,0.305085,0.111637,-0.195307,-0.452154,-0.143933,0.10426,-0.533141,0.020688,0.34667,-0.225496,8
-5.523206,0.0376,-1.770392,-1.619802,2.322801,3.109648,0.225426,0.026712,0.445117,0.480007,-0.875688,1.843244,-0.484548,-0.684179,-0.943692,0.344215,-0.829782,0.345778,-0.419151,0.492727,0.664327,0.824462,0.81707,0.381668,0.170845,0.035812,-0.010978,0.004776,-0.257338,0.483553,0.567864,0.146239,0.371253,-1.974523,0.869605,1.124531,-1.034216,-0.418323,-1.083177,0.723364,-0.780287,-0.036853,2
-6.752879,-0.0347,-2.050099,-2.11764,0.677744,1.867375,1.413547,-0.372901,1.13658,0.294456,0.274707,1.716071,-0.224441,-0.645752,-0.990648,1.167256,0.142923,-0.692729,-0.404691,0.784379,-0.072283,-0.317858,1.208676,0.286057,0.711429,0.353467,-0.227073,0.404032,-0.97158,0.656862,-0.159284,0.889312,-0.228435,-0.071153,0.104847,-0.366118,0.382151,0.470804,-0.444839,0.076404,0.272887,-0.062738,2
-2.141381,-0.17039,2.691871,0.956036,-0.79318,-1.605139,1.776445,2.89458,0.189681,-0.706234,1.061429,-1.146289,0.296193,0.757654,0.593549,0.450302,0.635018,0.054637,0.659889,0.336597,-0.851587,-0.801449,0.859069,-0.369429,0.322659,1.182432,-0.925745,0.639805,-0.20036,-0.108386,-0.370943,0.017539,0.273186,0.058851,-0.652436,0.051945,-0.134753,0.127205,0.249863,-0.293616,0.176987,0.335965,5
3.125821,3.289606,0.025733,-0.313112,-0.610714,0.561494,-2.180251,-1.200015,0.859884,-0.957402,-0.706819,0.068172,0.159477,0.949964,0.361186,0.860558,-0.452851,-0.629484,-0.666745,-1.111022,-0.196126,-1.206878,0.602313,-0.053342,0.136601,0.496175,-0.175827,0.520154,-0.837034,0.529646,0.291469,-1.40743,1.339808,0.248898,0.706237,-0.197591,0.660052,-0.13201,-0.473789,0.833085,-0.149835,0.52603,7
4.021079,3.206229,1.426639,0.779634,-1.359886,-1.508578,1.819088,0.912037,0.717717,-0.963282,-1.270375,-0.55661,-0.833998,-1.265635,-0.253904,-1.25072,0.629887,0.133844,0.113373,-1.585245,-0.912012,-0.672557,0.74098,0.416872,0.667978,0.115741,-0.225865,-0.312761,-0.577717,0.363432,-0.078009,0.592652,0.376593,-0.53857,0.80681,1.661787,0.140427,0.54374,-0.038072,0.512115,-0.177794,0.502791,9
-3.403623,3.28781,-1.413664,-5.132928,0.861766,0.28994,1.922301,2.715106,0.931226,0.108234,-1.612266,-0.92506,-2.973631,0.165345,-0.966553,0.58257,0.520519,1.029326,-0.213431,-1.173388,-1.189659,0.054439,1.223512,-0.082173,-0.344475,0.836223,-0.312402,0.886283,-0.858312,0.042803,0.751116,-0.212403,0.057166,0.284601,0.842871,-0.695243,-0.884817,0.356024,0.099275,-1.050338,0.685334,-0.548296,5
4.17636,-2.236401,-0.733529,-3.707263,-0.732896,-0.412746,-0.605147,-1.111599,1.516621,1.297446,0.841454,-0.746002,1.137342,-0.003459,0.815412,-0.608505,0.095083,-0.413637,0.266124,-0.859635,0.881132,-0.310801,1.238212,0.815842,-0.195285,0.067743,0.14734,0.315993,0.393519,-0.718929,0.1726,0.913941,0.289558,0.299724,-0.511305,-0.214868,-1.149358,0.341373,-0.625301,-0.261618,1.061296,0.637702,4
-1.986147,-1.243438,0.796515,1.872512,0.125417,-0.382641,-0.078235,2.029002,-1.033833,-0.86837,0.881694,0.76794,0.342455,-0.542988,-0.130313,-0.058383,-0.372779,0.603269,0.569919,0.722989,0.115997,0.081905,0.337312,-0.167494,-0.365593,0.778589,-0.46889,0.708162,-0.548444,-0.605517,-0.628776,1.217532,-0.163317,-0.620918,0.509591,0.130619,-0.238194,-0.817356,-1.122311,0.696469,0.729363,0.41565,8
0.080903,1.240441,0.709775,0.686476,-0.867991,-1.134387,0.455155,2.187856,-1.811709,-2.378939,-1.103998,0.03713,0.606858,-0.889636,-0.402478,-0.441413,-1.107671,-1.732995,-0.536416,-0.570022,-0.498198,-0.503945,0.691554,-0.074827,0.535171,0.250445,-0.56894,0.477328,0.908165,0.102891,-1.066823,1.260131,0.783514,0.727181,0.029916,-0.150607,0.534593,-1.032563,-0.354753,0.01746,-0.373292,-0.545305,8
4.861756,-1.429457,-1.164865,-0.402844,0.474556,-1.612317,0.77904,-0.501975,1.44482,1.776116,0.723871,-0.461015,-0.058719,-0.035303,0.102365,0.601436,0.231259,0.069634,-0.274124,-0.48854,1.201199,0.176791,1.377418,0.034052,-0.00639,-0.199873,0.228129,-0.280713,-0.044913,-0.162179,1.532608,0.351239,0.241694,0.072608,0.091108,-0.098051,0.636158,0.464291,-0.506604,0.017706,0.3606,0.104732,4
4.746147,1.966039,2.337311,1.263088,-1.20407,-1.002464,2.029804,1.330183,1.154771,-0.713838,-1.767525,0.621837,-0.794562,-1.38895,-0.590014,-1.009081,0.888435,0.125672,-0.207135,-1.394222,-0.831437,-0.208392,0.353421,0.057746,1.953674,-0.902261,0.069211,-0.786686,-0.538116,0.737628,0.229447,1.093094,0.656019,-0.06434,0.170157,0.512862,0.435187,0.773643,0.010103,0.297157,-0.406608,0.262012,9
0.591794,-3.212185,3.036599,-1.306326,-0.34216,0.060283,-0.448338,-1.968974,-0.716882,0.714833,-0.876055,0.810505,-0.612369,-0.308908,-0.72243,-0.239966,0.761284,0.754121,-0.163912,-0.334369,-0.180454,0.40609,-1.158312,-0.313287,0.731219,-1.076703,0.575762,-0.319948,-0.24743,-0.089467,-0.180612,-0.818931,-0.323272,0.417173,-0.260774,-0.011539,-0.160613,-0.286024,0.458033,-0.086406,0.112509,-0.140977,0
0.394816,1.907746,-1.219233,-1.177692,-0.468143,-1.782687,-0.366067,0.508651,-1.422844,-2.354481,-0.852909,0.164283,0.000497,-0.881168,-0.382485,0.018231,-1.175274,-0.100363,-0.073938,-0.336936,0.219036,-0.970054,0.656257,0.28262,-0.378206,0.375503,-0.032003,1.360695,0.152606,0.643866,-0.581319,-0.770242,0.937077,0.23873,1.246862,0.640651,0.165105,0.095348,-0.29492,0.180632,0.664781,-0.088789,8
2.219332,2.735057,0.486839,-0.248601,-1.168813,-2.343821,0.435772,-0.051624,0.992325,-1.745159,0.139895,0.02751,0.186979,-1.513706,0.088399,-0.05341,-0.062971,0.062577,-0.275465,-0.914856,0.082323,-1.031577,0.704738,0.218203,-1.383516,0.355033,0.111147,-0.291124,-0.408264,0.507737,0.165509,-0.268179,-0.538613,0.083389,-0.382375,0.922828,-0.185235,-0.007387,0.422217,0.093925,0.308777,0.388627,9
-2.966854,2.132868,1.435752,1.794592,1.026388,0.787512,-0.554619,1.760605,-0.223969,-1.64149,-0.182479,0.160881,1.383845,0.803337,1.019445,-0.114021,-1.949166,0.141971,-0.077249,-0.013734,1.239623,-0.835943,0.018335,0.227428,-0.749989,-0.103155,0.073826,0.575716,0.516632,0.285561,-0.479845,0.044137,-0.107395,0.089875,-0.741803,-0.277802,-0.450129,-0.09295,-0.136287,-0.547044,0.249976,-0.319823,3
-0.575343,-2.969635,4.34059,-1.919392,0.702751,-0.296383,0.434967,-2.22761,0.383308,0.928044,0.049098,0.665407,0.428516,0.385935,-0.302828,0.204862,0.6675,-0.254352,0.366237,1.457855,0.092852,0.036793,-0.844249,0.425995,1.131995,-0.727759,0.361818,0.273196,-0.227185,-0.046767,-0.324114,0.113147,-0.052029,-0.45849,0.169937,-0.388317,0.299198,0.5856,0.357519,0.078972,0.487007,0.273572,0
2.715917,1.157575,0.965985,5.095888,0.379488,-1.222422,2.37712,-0.216076,1.188006,-0.456366,-1.497874,1.210298,-0.753681,-0.671399,-0.901105,0.557313,1.266824,-0.398151,-0.485462,0.112831,-1.68232,0.053505,-0.479667,0.651598,0.505235,0.292948,-0.344742,-0.446142,0.09953,-0.642581,0.066373,-0.540866,0.382763,0.723121,-0.146508,-0.324701,0.340079,-0.005549,-0.669372,0.366667,0.347519,-0.340616,1
-3.908636,-0.885918,-3.056225,-0.020686,-2.071968,0.259842,1.075328,-1.867951,0.280684,-0.512608,-0.013198,0.641851,1.567832,0.066261,0.55504,-0.108402,0.979916,0.512359,0.172128,-0.196546,-0.539996,-0.242738,0.352662,0.53959,0.856505,0.116025,-0.347305,-0.958512,-0.103558,-0.22453,0.30351,-0.329735,1.017972,0.306282,-0.096453,1.221567,-0.773306,-0.690496,-0.659938,0.237712,0.035083,-0.31196,2
-1.441195,2.156036,1.904411,2.019551,1.297618,0.975029,-0.931651,0.237688,-1.038223,0.103441,-0.706065,-0.969783,-0.232783,0.97709,0.473023,-0.457961,-0.430811,-0.508666,-0.158481,-0.088699,-0.501743,0.347176,-0.587277,0.005036,0.294291,-0.022282,-0.082675,-0.312289,0.385208,1.440688,-0.34361,-0.004979,0.710818,-0.796588,-0.692829,-0.227565,0.373807,0.481258,0.410908,0.476529,0.462199,1.094623,3
3.218847,-1.941445,-2.647852,1.806769,3.190631,0.489913,0.234458,-0.151147,0.416622,0.601464,-1.150049,1.028508,0.29755,0.624293,0.113048,-0.355519,-0.158363,0.252674,0.860413,1.28489,-0.424878,-0.782125,-0.916479,0.395192,-0.403207,1.021027,-0.687698,0.400013,0.017005,-0.433352,-0.726622,0.436533,-0.171381,0.30038,0.49679,1.043029,0.33687,0.233063,0.049189,-0.617917,0.310427,-0.369201,4
-0.492223,2.520273,0.425834,-0.149591,-0.000631,-1.498326,1.829131,0.396449,-1.522587,-0.179081,-1.680761,-2.299776,-1.012482,0.592432,0.092922,-1.418743,0.644363,0.024217,0.622859,0.372994,-1.668303,0.673043,-0.702115,1.139052,1.243966,0.041814,-0.449291,-0.891266,0.853574,-0.817502,-0.08187,0.299029,0.394325,-0.38649,1.049217,0.530047,0.61536,0.219542,0.088748,-0.181461,1.128126,-0.210597,5
1.780131,-3.58254,-0.55897,-1.039206,-0.333361,-1.303799,-0.77183,0.777497,-0.514663,0.904603,0.512185,-0.429196,0.289666,1.161574,0.105775,1.503366,0.837642,-0.95815,-0.751258,0.285588,-0.127547,0.725444,-0.013257,-0.205833,0.095463,-0.23104,0.057309,-0.645869,0.329459,1.178525,0.21446,0.441891,0.711008,-0.011105,0.412433,0.355327,0.945306,-0.281905,0.172841,-0.118868,-0.471596,-0.455305,6
3.522314,4.530779,-0.090496,-1.54306,-3.782668,1.272881,2.167658,-1.878142,-1.666957,0.65266,-1.507613,0.296543,-0.351288,0.751948,-0.741666,-0.722299,1.504097,-0.255854,0.23329,-0.688568,0.010477,-1.061361,-0.342851,-0.3401,-1.051255,-0.348281,0.184673,-0.262389,-0.040166,-1.547637,0.043664,0.122905,-1.704765,0.130451,0.291984,0.497343,0.366561,-1.264023,1.103999,-0.25044,-0.813655,0.05499,7
1.485831,1.387792,-0.187128,1.261661,-0.178553,-0.46474,-0.165312,0.368726,-1.563135,0.134394,-0.772645,-0.778721,0.10382,-0.193377,-0.247049,-0.735216,0.47005,-1.637048,-0.329567,-1.295365,-1.366638,-0.591464,-0.411659,-0.913333,0.762378,0.15383,-0.349054,-0.38319,-1.169115,0.526512,-0.100129,1.258947,0.845755,-0.30399,-0.615476,0.326971,0.694432,-0.418299,0.753047,0.240735,-0.496728,0.767127,8
-1.388831,0.534513,2.602551,1.713756,2.313956,0.945029,0.774092,-1.668294,-1.837503,0.555137,-1.162089,-0.80705,-1.405972,-0.71406,-0.056108,-1.422634,-0.182869,-0.336585,0.094564,-0.450119,-0.636932,0.083518,0.263315,0.724006,-0.751164,0.723569,-0.236697,-1.018846,-0.148696,0.704467,0.820719,0.071899,-0.482514,-0.042509,-0.444174,-0.72954,0.006225,0.18574,-0.432185,-0.249261,-0.544373,-0.279125,9
1.326427,-2.358362,4.593129,-1.683809,0.915141,-0.403307,0.003288,-2.518128,-0.028271,0.610902,-0.408014,0.310489,-0.390371,0.114393,-0.571538,0.567899,-0.077255,-0.446253,-0.166193,0.884657,0.251253,0.49995,-0.400262,0.084531,0.299855,-0.395581,0.155718,-0.089852,-0.103236,-0.063933,-0.279785,0.093569,-0.569878,0.012455,-0.021243,0.22111,0.021178,-0.08683,0.041492,0.10617,0.038647,0.117392,0
1.562511,0.640125,-2.154219,3.293372,1.265838,-2.435967,1.37134,-0.937447,-0.457447,0.427245,-0.253615,-0.227152,-0.189538,-0.074182,-0.339412,0.711534,0.639197,-0.39005,-0.499589,-0.117509,-0.593844,-0.218214,-0.410304,0.314081,-1.107398,0.294734,-0.029547,-0.376165,0.435868,-0.032428,0.156904,0.485157,0.180945,0.852425,-0.3969,-0.457988,0.272875,0.190474,0.310892,-0.539639,-0.197746,-0.454521,1
-2.737995,-1.628332,-1.866774,1.170239,-2.812469,0.571842,1.123351,-2.392082,0.960046,0.236217,-0.401549,-1.298102,0.516872,0.706504,0.832856,-0.623759,0.987666,-0.116529,0.412348,-0.027946,-1.127807,-0.665841,-1.272267,0.116573,-0.007792,-0.104111,-0.195959,-0.939956,0.32835,-0.225347,-0.534781,-0.603232,-0.534985,1.403751,0.272206,1.301995,-0.573944,1.798248,-0.860638,-0.016437,-0.6479,-0.128168,2
-3.999227,-0.711009,1.46987,0.921111,0.92565,0.666675,0.684332,-0.198795,-1.290604,1.552226,0.757725,-0.672023,0.168562,0.732876,0.005954,-0.204369,0.684766,-0.394548,0.379873,0.308548,-0.476518,-0.300835,-0.197173,0.243104,0.765429,0.606804,-0.51753,-0.224462,-1.12472,-1.012266,-0.078224,0.829963,0.416179,-0.290506,0.033395,0.59063,0.80719,0.140177,-0.635985,0.132166,0.409647,-0.358187,3
3.023566,-1.616309,-3.028824,-1.044656,0.943832,-0.373632,-0.783053,-0.136103,0.988535,0.948622,0.402959,-0.41489,1.558627,0.842533,1.030539,-0.909754,0.538191,-0.438694,0.929001,0.533754,-0.308058,-0.811875,-1.113932,1.587702,-0.406265,0.640562,0.008357,0.770143,-0.719891,-0.652586,-2.068333,0.682089,0.168238,0.481598,0.209794,0.103171,-1.027362,-0.308494,-0.330292,0.040165,0.021438,0.54775,4
-0.178783,2.075701,-0.561954,-2.236583,-0.195554,-2.32518,1.372089,0.979307,-0.386207,-0.447854,-1.208235,-1.616468,-0.619928,0.324878,-0.236058,-0.005635,0.361942,-0.137934,0.03912,0.726801,-0.903948,0.843983,-0.842954,0.50118,1.473782,-0.592047,0.132224,-1.004459,-0.322438,-0.228828,-0.074275,-0.981858,-0.091658,-0.589311,0.314874,1.962515,-0.409406,-0.201384,1.002335,-0.141436,1.312512,1.004789,5
1.75282,-2.370505,0.029887,-0.206496,0.482249,-1.173645,-1.472331,0.146336,-1.103189,0.771119,0.216637,-0.645672,-0.028075,0.573751,-0.363777,1.429186,0.345984,-1.856759,-0.955142,0.483009,-0.543364,1.163955,-0.511731,-0.156119,0.004997,0.139675,0.037497,-0.503049,0.088265,0.815214,-0.053185,-0.105283,1.399946,0.212284,-0.133063,0.353747,0.597712,-0.291262,0.506157,-0.214369,-0.151897,0.197518,6
4.449936,5.216567,0.116488,-1.602292,-5.275081,2.271671,2.656633,-0.031152,-2.289619,0.528715,-2.023341,1.442224,-0.790058,1.227036,-0.922297,-0.998315,2.951845,0.45246,1.289406,1.136821,-0.190638,-0.415065,-1.015416,0.114707,-1.861391,-0.644599,1.058693,0.948654,-0.485344,-0.748033,1.398392,0.411584,-1.101348,0.257486,-0.535593,1.084702,0.004936,-0.797671,0.843991,-0.423255,-0.3269,0.025612,7
-0.341823,1.412908,-0.729307,-0.574927,1.402617,-0.531992,-0.656006,0.261912,-1.252032,-1.026677,-0.939015,-0.318503,0.544016,-0.874673,0.172585,-1.161158,-1.0711,-0.596251,0.412506,0.403631,-0.084876,-0.708261,-1.261982,-0.209588,0.151036,0.078726,0.29765,0.070148,-1.93646,0.231885,-0.102514,-1.319646,-0.07704,0.290464,-0.432384,1.137328,-0.772593,-0.318207,-0.357586,0.136665,-0.083471,-0.43911,8
-1.330446,-0.872992,2.142182,2.443675,-0.361184,0.803678,-1.223453,-1.112603,-1.269507,0.868217,0.779249,-0.311485,-0.461801,-0.893038,-0.277162,-0.620726,0.886562,-0.523793,-0.220532,-0.675999,-0.734209,0.595634,0.165089,0.34307,-0.615505,0.300502,-0.00911,-0.424594,0.348644,0.188625,0.384268,-0.686485,-0.029286,0.172284,-0.451232,0.750263,0.171513,-0.001669,0.3099,-0.203303,0.616068,-0.44824,9
1.343887,-2.68439,3.410048,-1.052093,0.205708,-0.369064,-0.795717,-2.410047,-0.369264,0.696789,-0.418147,0.34389,-0.393803,0.295785,-0.427355,0.579541,0.566815,0.032056,-0.176377,0.064954,-0.148493,0.225468,-0.709437,-0.50696,-0.505356,-0.445148,0.436841,0.339416,0.079114,0.675155,0.123841,-0.2063,0.34212,-0.435958,1.004552,0.377802,-0.585004,0.274531,0.104262,-0.251888,-0.064532,-0.212621,0
3.145389,1.072905,-1.224201,3.743979,1.229058,-1.855287,0.908578,-0.553509,0.338404,0.460178,-0.422826,0.093152,-0.409938,-0.461031,-0.80273,1.021664,0.478357,-1.44777,-0.860559,0.27817,-0.674264,0.787873,-0.022623,0.448059,-0.194836,-0.123624,-0.060762,-0.231965,1.289787,0.165732,-0.343667,-0.038334,-0.069661,0.068227,-0.307877,-0.745134,0.115588,-0.201992,0.336529,-0.241061,-0.684672,0.122765,1
-3.507094,-1.251776,-1.791088,-0.583189,-0.903381,-0.928258,1.738785,-0.795732,0.545256,-0.076064,0.595433,1.565161,1.342241,-0.425591,-0.126526,0.557958,1.945587,0.239469,0.544973,0.871344,-1.310385,-1.337804,-0.298941,-0.09651,1.317346,-0.159362,-0.65529,-0.537723,0.646,0.16994,-0.54838,-0.195917,-0.299041,0.650081,-0.615327,0.776859,-0.037831,0.524628,-0.168349,-0.317665,0.03415,-0.615059,2
-0.173895,-1.432115,2.167769,2.031334,0.999511,1.638399,-1.632943,-2.034781,-0.801249,1.206847,0.128671,0.275708,-0.041209,1.605609,0.252159,0.251215,0.779305,0.132026,0.070456,0.26305,-0.558226,0.056261,-0.667107,0.787068,0.084587,0.325872,-0.12847,-0.175122,-0.487437,0.662654,-0.837537,0.564368,0.759663,-0.345504,0.270658,0.759404,0.153139,0.565463,-0.270845,0.055585,0.027259,-0.256489,3
4.126854,-1.354537,-2.747012,1.523793,2.754942,-0.169535,-0.322607,-0.11007,1.139452,1.170072,-0.048528,0.62984,0.525858,0.511367,-0.000227,-0.003912,-0.122431,-0.039759,0.566512,1.178132,0.37112,-0.301933,-0.716719,0.818369,-0.115201,0.66152,0.018322,0.972221,-1.069715,-1.097547,-0.517597,0.039796,0.368955,-0.032556,0.762381,0.185671,0.264493,0.049246,0.339092,-0.07166,-0.116156,0.464666,4
0.552662,2.20518,-0.555624,-1.192656,-0.555603,-2.121217,1.318232,1.254828,-1.162805,-0.619932,-1.683339,-2.079195,-1.043943,0.747861,0.029125,-0.571836,0.624364,0.315285,0.420974,0.344223,-1.565651,0.712358,-0.815901,0.577764,1.519066,-0.123404,-0.196526,-0.748212,-0.342087,-0.388031,0.18614,-0.589682,0.513775,-0.45456,0.653337,1.226555,-0.160485,0.247648,0.264921,0.067366,1.620681,0.631596,5
1.551066,-3.458522,-0.790521,1.018167,0.301092,-0.585167,-0.904482,1.473828,-1.566946,1.313946,0.530379,-1.130963,-0.717057,0.968383,-0.395398,0.976202,0.616012,-1.021475,-0.487533,0.202182,-0.596516,1.539874,0.290677,-0.08438,0.231818,0.469806,-0.346282,0.012522,0.302709,0.468448,-0.825243,-0.186118,-0.100614,-0.496061,-0.34575,1.386112,0.085511,-0.446686,0.392013,-0.185886,-0.043884,-0.217352,6
4.991442,5.562245,0.025066,-2.530843,-6.655264,3.133202,4.335449,0.768602,-4.009047,1.224068,-1.598074,1.628314,-0.926895,1.702618,-1.031086,-0.590251,2.915063,0.806195,1.578326,2.416392,0.505905,0.220931,-1.080515,0.450331,-2.498995,-0.349623,1.150051,0.947818,-0.370704,-0.868211,1.337554,0.261796,-0.628601,0.187864,-0.258146,0.54219,-0.300326,-0.383266,0.39816,-0.494564,-0.281943,-0.128756,7
1.129755,-0.476889,1.142719,-0.42745,-1.025041,-1.786189,-0.847805,-0.097117,-0.092391,-1.259062,0.326863,0.778821,0.968318,-0.242022,-0.248862,1.681891,0.366779,-2.021342,-1.308818,-0.376142,-0.390429,-0.541662,0.119902,-0.852389,-0.930281,-0.214672,0.389795,-0.076907,-0.378785,1.265232,0.282502,0.975404,0.265113,-0.289927,-0.319828,-1.139974,0.230375,0.379128,0.43879,-0.263952,-1.051587,-0.218633,8
-0.772924,-0.470468,2.597725,2.526693,-0.903061,1.130067,-1.118009,-1.296815,-0.996397,0.677567,0.545973,-0.023411,-0.456547,-1.177466,-0.541953,-0.393444,0.497344,-0.696721,-0.590118,-1.145183,-0.46593,0.802154,0.689249,-0.049783,0.079167,-0.056952,-0.031452,-0.556891,0.488167,0.104461,0.449764,-0.791134,-0.017883,0.213347,-0.856569,1.080764,-0.184355,-0.203585,0.31687,0.321703,0.889924,0.47153,9
