@relation optdigits-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
77.942286,-36.373067,-69.282032,-25.980762,-79.674337,8.660254,19.052559,5.196152,-8.660254,5.196152,0
88.334591,-34.641016,-71.014083,-17.320508,-72.746134,-13.856406,19.052559,12.124356,5.196152,12.124356,0
77.942286,25.980762,-53.693575,-36.373067,-34.641016,-38.105118,36.373067,77.942286,-48.497423,93.530744,2
48.497423,6.928203,-36.373067,-46.765372,-6.928203,10.392305,64.08588,62.353829,-60.621778,76.210236,2
46.765372,6.928203,13.856406,-27.712813,43.30127,74.478185,-36.373067,-12.124356,38.105118,12.124356,7
114.315353,-31.176915,-15.588457,-50.229473,-29.444864,12.124356,-6.928203,13.856406,0,121.243557,8
74.478185,17.320508,-31.176915,-86.60254,6.928203,13.856406,45.033321,91.798693,-29.444864,117.779455,2
86.60254,-20.78461,-76.210236,-22.51666,-69.282032,1.732051,13.856406,1.732051,-0,-5.196152,0
27.712813,55.425626,17.320508,-57.157677,-29.444864,45.033321,-24.248711,-31.176915,65.817931,71.014083,1
84.87049,45.033321,-50.229473,-74.478185,-13.856406,-0,36.373067,86.60254,-45.033321,110.851252,2
67.549981,-1.732051,-51.961524,-36.373067,-39.837169,-39.837169,27.712813,20.78461,-24.248711,62.353829,6
124.707658,10.392305,-15.588457,-71.014083,-36.373067,60.621778,1.732051,79.674337,-3.464102,84.87049,3
109.119201,10.392305,12.124356,-64.08588,-10.392305,76.210236,-19.052559,20.78461,12.124356,64.08588,3
83.138439,-25.980762,-8.660254,22.51666,60.621778,13.856406,-31.176915,19.052559,45.033321,-8.660254,7
117.779455,3.464102,22.51666,-55.425626,-39.837169,77.942286,-34.641016,27.712813,6.928203,62.353829,3
114.315353,3.464102,8.660254,-60.621778,-34.641016,81.406388,-24.248711,45.033321,8.660254,53.693575,3
45.033321,-10.392305,-93.530744,-32.908965,-95.262794,-57.157677,-10.392305,-17.320508,43.30127,-45.033321,4
76.210236,-48.497423,-48.497423,-43.30127,-88.334591,-69.282032,38.105118,36.373067,-10.392305,67.549981,6
74.478185,-45.033321,-51.961524,-51.961524,-76.210236,-76.210236,45.033321,46.765372,-8.660254,71.014083,6
79.674337,-34.641016,-31.176915,-36.373067,-103.923048,-62.353829,29.444864,24.248711,-24.248711,69.282032,6
39.837169,-27.712813,-77.942286,-32.908965,-71.014083,-60.621778,15.588457,12.124356,25.980762,-29.444864,4
53.693575,-48.497423,-10.392305,-25.980762,5.196152,74.478185,-10.392305,-6.928203,15.588457,27.712813,9
19.052559,5.196152,-15.588457,-88.334591,-48.497423,36.373067,72.746134,31.176915,-25.980762,55.425626,1
79.674337,-39.837169,-98.726896,-79.674337,-81.406388,55.425626,15.588457,55.425626,-5.196152,1.732051,5
84.87049,-29.444864,-53.693575,-32.908965,-81.406388,-10.392305,1.732051,-8.660254,15.588457,-5.196152,0
48.497423,-24.248711,6.928203,-41.569219,15.588457,90.066642,-10.392305,13.856406,-12.124356,36.373067,9
76.210236,-34.641016,-51.961524,-38.105118,-48.497423,20.78461,-22.51666,13.856406,3.464102,15.588457,5
79.674337,31.176915,-27.712813,-95.262794,8.660254,20.78461,39.837169,81.406388,-29.444864,107.38715,2
95.262794,-3.464102,-43.30127,-72.746134,-17.320508,36.373067,3.464102,8.660254,1.732051,117.779455,8
72.746134,19.052559,-27.712813,-50.229473,-15.588457,-15.588457,38.105118,69.282032,-36.373067,95.262794,2
95.262794,-32.908965,-57.157677,-17.320508,-77.942286,-32.908965,17.320508,-10.392305,19.052559,22.51666,0
95.262794,-6.928203,-71.014083,-31.176915,-65.817931,-6.928203,12.124356,5.196152,22.51666,-6.928203,0
-19.052559,10.392305,15.588457,-95.262794,-34.641016,53.693575,62.353829,-5.196152,-15.588457,60.621778,1
58.889727,-3.464102,-3.464102,-64.08588,15.588457,34.641016,-1.732051,39.837169,34.641016,46.765372,7
45.033321,-45.033321,-12.124356,-58.889727,-81.406388,-74.478185,48.497423,19.052559,-15.588457,90.066642,6
114.315353,0,-12.124356,-57.157677,-24.248711,74.478185,-15.588457,50.229473,3.464102,88.334591,3
55.425626,10.392305,-19.052559,-64.08588,12.124356,12.124356,46.765372,50.229473,-36.373067,91.798693,2
3.464102,31.176915,15.588457,-90.066642,-25.980762,45.033321,38.105118,-5.196152,12.124356,79.674337,1
39.837169,8.660254,27.712813,-55.425626,34.641016,34.641016,3.464102,64.08588,57.157677,65.817931,7
50.229473,-13.856406,-76.210236,-45.033321,-93.530744,-38.105118,-12.124356,8.660254,22.51666,-45.033321,4
83.138439,-3.464102,-76.210236,-36.373067,-51.961524,-64.08588,20.78461,17.320508,-3.464102,43.30127,6
121.243557,3.464102,12.124356,-55.425626,6.928203,69.282032,-34.641016,48.497423,39.837169,107.38715,3
-1.732051,20.78461,10.392305,-105.655099,-27.712813,22.51666,62.353829,27.712813,0,64.08588,1
109.119201,25.980762,-15.588457,-51.961524,-27.712813,51.961524,-1.732051,69.282032,1.732051,74.478185,3
50.229473,-22.51666,-22.51666,-32.908965,-1.732051,67.549981,-39.837169,-25.980762,27.712813,6.928203,9
43.30127,12.124356,-22.51666,-91.798693,-51.961524,29.444864,50.229473,34.641016,-34.641016,58.889727,1
17.320508,20.78461,10.392305,-51.961524,15.588457,45.033321,-6.928203,91.798693,3.464102,45.033321,7
83.138439,-36.373067,-62.353829,-72.746134,-81.406388,-41.569219,22.51666,43.30127,-24.248711,58.889727,6
74.478185,-3.464102,-65.817931,-58.889727,-22.51666,36.373067,29.444864,25.980762,24.248711,62.353829,8
38.105118,-10.392305,-72.746134,-43.30127,-107.38715,-72.746134,13.856406,-25.980762,60.621778,-19.052559,4
109.119201,24.248711,-31.176915,-46.765372,-39.837169,32.908965,13.856406,79.674337,3.464102,60.621778,3
31.176915,27.712813,12.124356,-93.530744,-12.124356,43.30127,46.765372,34.641016,12.124356,53.693575,1
55.425626,8.660254,-69.282032,-34.641016,-27.712813,-20.78461,-24.248711,1.732051,58.889727,-38.105118,4
84.87049,-13.856406,-53.693575,-34.641016,-95.262794,8.660254,39.837169,1.732051,-5.196152,25.980762,0
110.851252,-39.837169,-45.033321,-31.176915,-81.406388,19.052559,-60.621778,12.124356,5.196152,41.569219,5
83.138439,-15.588457,15.588457,-39.837169,-22.51666,41.569219,-13.856406,5.196152,-3.464102,95.262794,3
81.406388,-25.980762,-57.157677,-41.569219,-79.674337,-67.549981,29.444864,24.248711,-10.392305,50.229473,6
60.621778,-46.765372,8.660254,-29.444864,6.928203,93.530744,-10.392305,12.124356,-15.588457,29.444864,9
83.138439,-62.353829,-45.033321,-51.961524,-90.066642,-46.765372,51.961524,27.712813,-5.196152,74.478185,6
41.569219,-43.30127,-67.549981,-86.60254,-83.138439,6.928203,65.817931,60.621778,-48.497423,20.78461,1
43.30127,1.732051,25.980762,-57.157677,-5.196152,50.229473,19.052559,100.458947,41.569219,76.210236,7
116.047404,-36.373067,-72.746134,-67.549981,-57.157677,32.908965,-38.105118,71.014083,29.444864,36.373067,5
36.373067,-55.425626,-60.621778,-43.30127,-126.439709,-69.282032,53.693575,-1.732051,39.837169,13.856406,4
19.052559,-13.856406,-88.334591,-58.889727,-79.674337,-36.373067,-5.196152,1.732051,45.033321,-50.229473,4
32.908965,22.51666,25.980762,-58.889727,38.105118,48.497423,-5.196152,50.229473,51.961524,50.229473,7
46.765372,25.980762,-25.980762,-64.08588,19.052559,-3.464102,36.373067,74.478185,-10.392305,109.119201,2
83.138439,10.392305,-46.765372,-64.08588,-5.196152,8.660254,3.464102,25.980762,13.856406,102.190998,8
65.817931,36.373067,-20.78461,-60.621778,-1.732051,-8.660254,41.569219,62.353829,-41.569219,90.066642,2
72.746134,50.229473,-24.248711,-93.530744,-0,8.660254,32.908965,107.38715,-43.30127,100.458947,2
124.707658,-51.961524,-34.641016,-46.765372,-72.746134,20.78461,-57.157677,34.641016,-1.732051,65.817931,5
19.052559,8.660254,10.392305,-38.105118,31.176915,3.464102,-15.588457,-8.660254,51.961524,13.856406,7
76.210236,-45.033321,-41.569219,20.78461,-31.176915,43.30127,-43.30127,-55.425626,38.105118,6.928203,9
74.478185,-65.817931,-38.105118,-15.588457,-24.248711,-6.928203,27.712813,69.282032,-41.569219,8.660254,5
36.373067,-20.78461,-83.138439,-38.105118,-86.60254,-60.621778,1.732051,3.464102,36.373067,-41.569219,4
74.478185,-25.980762,-34.641016,-48.497423,-71.014083,13.856406,13.856406,32.908965,-19.052559,96.994845,8
112.583302,-19.052559,-41.569219,-39.837169,-17.320508,-8.660254,-5.196152,15.588457,5.196152,110.851252,8
48.497423,-3.464102,-91.798693,-67.549981,-102.190998,-20.78461,-13.856406,5.196152,60.621778,-38.105118,4
88.334591,-6.928203,-67.549981,31.176915,-51.961524,19.052559,-50.229473,-55.425626,58.889727,22.51666,9
79.674337,-1.732051,-51.961524,-32.908965,-83.138439,-15.588457,17.320508,-3.464102,-1.732051,12.124356,0
51.961524,-39.837169,-32.908965,-53.693575,-8.660254,24.248711,34.641016,6.928203,-6.928203,48.497423,8
48.497423,-22.51666,-43.30127,-32.908965,-12.124356,67.549981,-10.392305,-19.052559,17.320508,6.928203,9
93.530744,6.928203,0,-65.817931,13.856406,48.497423,-13.856406,38.105118,24.248711,105.655099,3
103.923048,17.320508,-60.621778,-19.052559,-48.497423,-10.392305,20.78461,25.980762,46.765372,13.856406,0
107.38715,6.928203,-22.51666,-71.014083,-74.478185,67.549981,-38.105118,-36.373067,74.478185,74.478185,1
100.458947,10.392305,-31.176915,-100.458947,-22.51666,51.961524,34.641016,45.033321,-48.497423,93.530744,2
93.530744,22.51666,12.124356,-20.78461,-1.732051,55.425626,-10.392305,-1.732051,32.908965,71.014083,3
36.373067,-5.196152,-5.196152,-98.726896,-90.066642,15.588457,41.569219,6.928203,45.033321,57.157677,4
124.707658,-41.569219,-55.425626,-32.908965,-48.497423,45.033321,0,19.052559,5.196152,32.908965,5
83.138439,-10.392305,-88.334591,-67.549981,-74.478185,-38.105118,1.732051,36.373067,12.124356,22.51666,6
84.87049,-29.444864,-17.320508,6.928203,15.588457,25.980762,5.196152,-17.320508,27.712813,-8.660254,7
79.674337,3.464102,-12.124356,-20.78461,-15.588457,17.320508,-29.444864,-22.51666,10.392305,58.889727,8
116.047404,1.732051,-8.660254,-38.105118,-67.549981,19.052559,3.464102,-17.320508,5.196152,62.353829,9
98.726896,-5.196152,-62.353829,-22.51666,-65.817931,6.928203,15.588457,-1.732051,45.033321,-1.732051,0
93.530744,15.588457,-22.51666,-96.994845,-58.889727,58.889727,-5.196152,1.732051,43.30127,77.942286,1
116.047404,22.51666,-19.052559,-96.994845,-27.712813,51.961524,-3.464102,15.588457,-25.980762,53.693575,2
116.047404,-6.928203,-17.320508,-58.889727,-62.353829,22.51666,-5.196152,58.889727,8.660254,72.746134,3
34.641016,-1.732051,-38.105118,-72.746134,-43.30127,19.052559,29.444864,6.928203,51.961524,53.693575,4
86.60254,-64.08588,-74.478185,-32.908965,-34.641016,100.458947,10.392305,19.052559,-5.196152,-1.732051,5
91.798693,-6.928203,-76.210236,-77.942286,-84.87049,0,-5.196152,5.196152,15.588457,43.30127,6
76.210236,-45.033321,-31.176915,32.908965,17.320508,32.908965,-3.464102,-17.320508,13.856406,-20.78461,7
60.621778,-8.660254,-22.51666,-57.157677,-6.928203,77.942286,8.660254,1.732051,-1.732051,36.373067,8
114.315353,-13.856406,3.464102,-58.889727,-62.353829,48.497423,-13.856406,-12.124356,-10.392305,71.014083,9
84.87049,-0,-48.497423,-29.444864,-67.549981,-19.052559,19.052559,-1.732051,17.320508,-3.464102,0
88.334591,34.641016,-20.78461,-67.549981,-53.693575,60.621778,-12.124356,-34.641016,67.549981,74.478185,1
84.87049,39.837169,-36.373067,-110.851252,-25.980762,46.765372,19.052559,36.373067,-48.497423,69.282032,2
81.406388,29.444864,-1.732051,-64.08588,-41.569219,34.641016,10.392305,13.856406,24.248711,55.425626,3
17.320508,6.928203,-24.248711,-86.60254,-72.746134,13.856406,13.856406,1.732051,72.746134,53.693575,4
76.210236,-72.746134,-60.621778,-27.712813,-43.30127,60.621778,-5.196152,15.588457,3.464102,15.588457,5
93.530744,-36.373067,-55.425626,-86.60254,-105.655099,15.588457,-0,-1.732051,-22.51666,27.712813,6
88.334591,-64.08588,-48.497423,27.712813,-1.732051,19.052559,-5.196152,-3.464102,3.464102,-27.712813,7
95.262794,34.641016,-53.693575,-50.229473,-13.856406,-25.980762,-3.464102,24.248711,29.444864,57.157677,8
114.315353,-13.856406,3.464102,-39.837169,-62.353829,67.549981,-13.856406,-31.176915,-1.732051,71.014083,9
74.478185,5.196152,-64.08588,-19.052559,-45.033321,-10.392305,29.444864,-10.392305,60.621778,-19.052559,0
112.583302,19.052559,-41.569219,-45.033321,-32.908965,58.889727,-10.392305,6.928203,15.588457,60.621778,9
122.975607,-8.660254,-55.425626,-60.621778,-50.229473,24.248711,0,43.30127,20.78461,43.30127,5
95.262794,-53.693575,-64.08588,-45.033321,-48.497423,51.961524,-0,38.105118,-12.124356,32.908965,5
88.334591,-34.641016,-65.817931,-46.765372,-95.262794,29.444864,-17.320508,-32.908965,-22.51666,13.856406,6
100.458947,3.464102,-39.837169,-31.176915,-19.052559,-15.588457,3.464102,6.928203,41.569219,39.837169,5
103.923048,3.464102,-67.549981,-22.51666,-57.157677,-32.908965,-5.196152,17.320508,58.889727,6.928203,0
131.635861,27.712813,-55.425626,-64.08588,-25.980762,41.569219,-6.928203,41.569219,17.320508,65.817931,9
105.655099,10.392305,-25.980762,-51.961524,-3.464102,45.033321,-6.928203,19.052559,31.176915,86.60254,8
110.851252,8.660254,-12.124356,-29.444864,-41.569219,72.746134,8.660254,-5.196152,-1.732051,84.87049,9
84.87049,24.248711,-15.588457,-46.765372,-6.928203,60.621778,-15.588457,27.712813,0,74.478185,8
29.444864,-0,-50.229473,-86.60254,-43.30127,24.248711,-5.196152,1.732051,90.066642,13.856406,4
76.210236,29.444864,-17.320508,-72.746134,-60.621778,60.621778,-19.052559,-31.176915,76.210236,76.210236,1
77.942286,-50.229473,-64.08588,27.712813,5.196152,22.51666,-1.732051,-31.176915,46.765372,-38.105118,7
93.530744,-39.837169,-29.444864,-12.124356,41.569219,60.621778,8.660254,38.105118,13.856406,53.693575,7
110.851252,3.464102,-27.712813,-41.569219,-46.765372,43.30127,-0,38.105118,-10.392305,86.60254,3
93.530744,-57.157677,-58.889727,1.732051,-48.497423,93.530744,5.196152,-10.392305,-3.464102,8.660254,5
84.87049,5.196152,-38.105118,-100.458947,-69.282032,45.033321,-8.660254,22.51666,48.497423,84.87049,1
88.334591,-10.392305,-77.942286,-25.980762,-67.549981,-6.928203,32.908965,8.660254,15.588457,13.856406,0
93.530744,-3.464102,-46.765372,-27.712813,-72.746134,-8.660254,6.928203,17.320508,34.641016,1.732051,0
142.028166,27.712813,-20.78461,-119.511506,-45.033321,67.549981,-3.464102,45.033321,-22.51666,83.138439,2
83.138439,43.30127,-17.320508,-76.210236,-12.124356,15.588457,39.837169,67.549981,-12.124356,65.817931,2
76.210236,-39.837169,-39.837169,1.732051,13.856406,34.641016,8.660254,0,12.124356,-20.78461,7
114.315353,-22.51666,20.78461,-32.908965,-55.425626,19.052559,-29.444864,-22.51666,5.196152,100.458947,8
96.994845,53.693575,-25.980762,-83.138439,1.732051,51.961524,20.78461,51.961524,5.196152,57.157677,2
100.458947,-20.78461,-60.621778,-25.980762,-58.889727,-15.588457,17.320508,15.588457,31.176915,22.51666,0
95.262794,1.732051,-32.908965,-69.282032,-57.157677,-8.660254,-13.856406,-3.464102,-10.392305,93.530744,1
112.583302,32.908965,-20.78461,-95.262794,-0,71.014083,6.928203,20.78461,-12.124356,36.373067,2
62.353829,10.392305,-36.373067,-69.282032,-38.105118,-20.78461,5.196152,34.641016,-1.732051,48.497423,6
102.190998,0,-39.837169,-57.157677,-39.837169,48.497423,12.124356,29.444864,1.732051,93.530744,3
103.923048,12.124356,-46.765372,-36.373067,-64.08588,53.693575,6.928203,32.908965,-25.980762,69.282032,3
86.60254,-67.549981,-60.621778,38.105118,-1.732051,-13.856406,-22.51666,-19.052559,34.641016,-36.373067,7
98.726896,-6.928203,-20.78461,-46.765372,-39.837169,25.980762,-10.392305,38.105118,19.052559,77.942286,3
119.511506,-6.928203,-22.51666,-34.641016,-86.60254,32.908965,-8.660254,32.908965,-10.392305,65.817931,3
25.980762,-12.124356,-31.176915,-83.138439,-51.961524,1.732051,12.124356,0,84.87049,55.425626,4
100.458947,-31.176915,-51.961524,-79.674337,-114.315353,-12.124356,5.196152,-1.732051,-17.320508,48.497423,6
100.458947,-34.641016,-62.353829,-62.353829,-86.60254,-29.444864,-0,20.78461,0,51.961524,6
98.726896,-36.373067,-48.497423,-84.87049,-116.047404,-6.928203,6.928203,-5.196152,-32.908965,43.30127,6
34.641016,6.928203,-29.444864,-83.138439,-84.87049,-0,8.660254,15.588457,71.014083,46.765372,4
122.975607,15.588457,-27.712813,-27.712813,-46.765372,64.08588,-15.588457,25.980762,25.980762,71.014083,9
86.60254,25.980762,-27.712813,-90.066642,-48.497423,67.549981,-19.052559,-29.444864,58.889727,98.726896,1
117.779455,-27.712813,-64.08588,-15.588457,-74.478185,50.229473,-3.464102,-22.51666,39.837169,1.732051,5
83.138439,1.732051,-39.837169,-1.732051,-43.30127,-5.196152,-1.732051,-3.464102,45.033321,-1.732051,0
110.851252,38.105118,-45.033321,-60.621778,-34.641016,81.406388,-5.196152,24.248711,8.660254,27.712813,9
114.315353,-57.157677,-79.674337,-12.124356,-39.837169,53.693575,-15.588457,46.765372,20.78461,32.908965,5
91.798693,36.373067,-12.124356,-124.707658,-25.980762,27.712813,25.980762,32.908965,-29.444864,71.014083,2
67.549981,17.320508,-12.124356,-19.052559,3.464102,77.942286,-3.464102,-3.464102,10.392305,76.210236,8
93.530744,32.908965,-46.765372,-74.478185,-22.51666,0,36.373067,72.746134,-31.176915,93.530744,2
90.066642,-8.660254,-60.621778,-15.588457,-53.693575,1.732051,10.392305,-0,39.837169,-6.928203,0
100.458947,-10.392305,-58.889727,-32.908965,-83.138439,-6.928203,31.176915,-1.732051,-3.464102,22.51666,0
67.549981,6.928203,-48.497423,-98.726896,-69.282032,53.693575,5.196152,17.320508,24.248711,67.549981,1
81.406388,-53.693575,-65.817931,41.569219,-20.78461,1.732051,-15.588457,-29.444864,32.908965,-57.157677,7
91.798693,-31.176915,-69.282032,-74.478185,-81.406388,-50.229473,36.373067,38.105118,1.732051,88.334591,6
93.530744,0,-17.320508,-36.373067,-62.353829,34.641016,12.124356,41.569219,-17.320508,81.406388,3
100.458947,17.320508,-24.248711,-81.406388,-36.373067,-12.124356,19.052559,34.641016,-45.033321,72.746134,2
72.746134,13.856406,-53.693575,-100.458947,-76.210236,69.282032,0,5.196152,29.444864,45.033321,1
83.138439,-34.641016,20.78461,5.196152,36.373067,31.176915,-1.732051,34.641016,5.196152,32.908965,7
27.712813,22.51666,0,-29.444864,-62.353829,-25.980762,-19.052559,-24.248711,86.60254,31.176915,4
83.138439,-24.248711,-45.033321,-79.674337,-110.851252,0,8.660254,-12.124356,-38.105118,67.549981,6
116.047404,-13.856406,-8.660254,-60.621778,-71.014083,29.444864,-3.464102,38.105118,-22.51666,69.282032,3
48.497423,32.908965,-15.588457,-84.87049,-50.229473,72.746134,-6.928203,-20.78461,45.033321,79.674337,1
110.851252,31.176915,-27.712813,-55.425626,-31.176915,38.105118,5.196152,41.569219,-10.392305,103.923048,3
112.583302,8.660254,-38.105118,-43.30127,-58.889727,84.87049,5.196152,0,-15.588457,58.889727,9
95.262794,15.588457,-39.837169,-81.406388,-45.033321,60.621778,3.464102,-8.660254,48.497423,93.530744,1
64.08588,-22.51666,-53.693575,-32.908965,-3.464102,25.980762,3.464102,-5.196152,45.033321,12.124356,7
83.138439,-34.641016,-62.353829,-57.157677,-126.439709,-3.464102,0,-32.908965,-34.641016,55.425626,6
50.229473,-3.464102,-36.373067,-45.033321,-29.444864,31.176915,-0,-1.732051,3.464102,32.908965,8
22.51666,-8.660254,-12.124356,-84.87049,-48.497423,-1.732051,39.837169,5.196152,71.014083,50.229473,4
119.511506,41.569219,-20.78461,-38.105118,-50.229473,32.908965,-13.856406,48.497423,-3.464102,57.157677,3
96.994845,17.320508,-58.889727,-98.726896,-65.817931,55.425626,-12.124356,1.732051,41.569219,93.530744,1
25.980762,19.052559,-53.693575,-74.478185,-76.210236,22.51666,15.588457,12.124356,72.746134,27.712813,4
91.798693,17.320508,-60.621778,-22.51666,-62.353829,-6.928203,41.569219,0,36.373067,-1.732051,0
102.190998,-48.497423,-71.014083,-55.425626,-57.157677,5.196152,-13.856406,32.908965,-5.196152,29.444864,5
105.655099,6.928203,-10.392305,-55.425626,-65.817931,27.712813,1.732051,32.908965,6.928203,27.712813,3
74.478185,-25.980762,-58.889727,-71.014083,-91.798693,-39.837169,6.928203,12.124356,-6.928203,58.889727,6
114.315353,24.248711,-50.229473,-71.014083,-45.033321,50.229473,-0,24.248711,3.464102,41.569219,9
46.765372,-36.373067,-79.674337,-64.08588,-46.765372,6.928203,58.889727,-1.732051,10.392305,-0,6
95.262794,25.980762,-46.765372,-72.746134,-67.549981,58.889727,-20.78461,-27.712813,84.87049,79.674337,1
93.530744,-72.746134,-39.837169,31.176915,0,0,-13.856406,-8.660254,19.052559,-31.176915,7
103.923048,-50.229473,-81.406388,-25.980762,-36.373067,36.373067,8.660254,41.569219,-3.464102,34.641016,5
48.497423,31.176915,-50.229473,-83.138439,-55.425626,34.641016,-15.588457,-3.464102,93.530744,22.51666,4
17.320508,3.464102,-27.712813,-88.334591,-69.282032,-20.78461,3.464102,6.928203,81.406388,51.961524,4
76.210236,-53.693575,-43.30127,45.033321,-1.732051,19.052559,-8.660254,-34.641016,6.928203,-20.78461,7
91.798693,45.033321,-48.497423,-62.353829,-15.588457,-34.641016,39.837169,55.425626,-36.373067,86.60254,2
81.406388,-5.196152,-38.105118,-60.621778,-34.641016,10.392305,-6.928203,3.464102,-12.124356,98.726896,8
93.530744,36.373067,-15.588457,-95.262794,-19.052559,19.052559,17.320508,41.569219,-41.569219,64.08588,2
31.176915,-0,-36.373067,-103.923048,-29.444864,-20.78461,62.353829,12.124356,-13.856406,69.282032,2
71.014083,-64.08588,-71.014083,-32.908965,-27.712813,46.765372,25.980762,38.105118,-15.588457,-29.444864,5
71.014083,-43.30127,-6.928203,-8.660254,32.908965,50.229473,0,17.320508,-3.464102,24.248711,7
84.87049,8.660254,-32.908965,-31.176915,-58.889727,58.889727,12.124356,-5.196152,-6.928203,53.693575,9
93.530744,-45.033321,-88.334591,-1.732051,-29.444864,43.30127,1.732051,12.124356,-6.928203,8.660254,5
36.373067,19.052559,-36.373067,-71.014083,-46.765372,-29.444864,-8.660254,-3.464102,98.726896,38.105118,4
71.014083,5.196152,-36.373067,-58.889727,-12.124356,98.726896,1.732051,15.588457,29.444864,31.176915,8
81.406388,-13.856406,-27.712813,-53.693575,-3.464102,55.425626,13.856406,5.196152,12.124356,53.693575,8
27.712813,8.660254,6.928203,-98.726896,-77.942286,12.124356,45.033321,15.588457,31.176915,60.621778,4
126.439709,-25.980762,-6.928203,13.856406,-32.908965,22.51666,-8.660254,-57.157677,15.588457,50.229473,9
93.530744,-25.980762,-48.497423,-32.908965,-72.746134,3.464102,10.392305,-6.928203,8.660254,10.392305,0
109.119201,-3.464102,-39.837169,-22.51666,-31.176915,10.392305,-12.124356,-8.660254,3.464102,86.60254,8
109.119201,19.052559,-46.765372,-25.980762,-38.105118,55.425626,-0,13.856406,17.320508,74.478185,9
103.923048,25.980762,-22.51666,-38.105118,19.052559,51.961524,-17.320508,17.320508,15.588457,84.87049,8
102.190998,-1.732051,-55.425626,-19.052559,-43.30127,-34.641016,-1.732051,-6.928203,46.765372,20.78461,0
117.779455,36.373067,-29.444864,-86.60254,-41.569219,41.569219,-20.78461,10.392305,-19.052559,129.903811,1
86.60254,-13.856406,-27.712813,-77.942286,-27.712813,17.320508,10.392305,15.588457,5.196152,102.190998,2
100.458947,-41.569219,-20.78461,-76.210236,-34.641016,25.980762,15.588457,6.928203,-5.196152,112.583302,3
32.908965,-1.732051,-62.353829,-50.229473,-19.052559,17.320508,10.392305,6.928203,51.961524,32.908965,4
95.262794,-27.712813,-53.693575,-15.588457,-51.961524,19.052559,-12.124356,-19.052559,24.248711,-10.392305,5
105.655099,-27.712813,-83.138439,-67.549981,-79.674337,-20.78461,19.052559,39.837169,-19.052559,79.674337,6
39.837169,6.928203,31.176915,-29.444864,12.124356,71.014083,20.78461,48.497423,-24.248711,48.497423,7
24.248711,6.928203,-3.464102,-79.674337,-17.320508,45.033321,53.693575,5.196152,22.51666,62.353829,8
91.798693,36.373067,-58.889727,-51.961524,-22.51666,39.837169,-24.248711,3.464102,22.51666,19.052559,9
71.014083,-25.980762,-55.425626,-8.660254,-60.621778,-27.712813,10.392305,-12.124356,13.856406,32.908965,0
91.798693,6.928203,-29.444864,-62.353829,-48.497423,-6.928203,-0,-3.464102,-31.176915,95.262794,1
105.655099,36.373067,-77.942286,-119.511506,-10.392305,65.817931,19.052559,53.693575,-19.052559,76.210236,2
103.923048,-20.78461,-32.908965,-65.817931,-27.712813,57.157677,13.856406,43.30127,1.732051,126.439709,3
45.033321,19.052559,-58.889727,-50.229473,-13.856406,39.837169,-10.392305,17.320508,22.51666,1.732051,4
126.439709,-20.78461,-71.014083,-15.588457,-83.138439,15.588457,-32.908965,-3.464102,-3.464102,6.928203,5
71.014083,-17.320508,-95.262794,-51.961524,-48.497423,-41.569219,8.660254,72.746134,1.732051,50.229473,6
39.837169,3.464102,27.712813,-38.105118,15.588457,100.458947,-12.124356,13.856406,-22.51666,5.196152,7
58.889727,0,-36.373067,-81.406388,-41.569219,27.712813,48.497423,8.660254,-8.660254,107.38715,8
105.655099,6.928203,-55.425626,-19.052559,-36.373067,25.980762,3.464102,-22.51666,10.392305,55.425626,9
81.406388,5.196152,-50.229473,-6.928203,-20.78461,3.464102,10.392305,1.732051,58.889727,10.392305,0
102.190998,25.980762,-34.641016,-90.066642,-48.497423,1.732051,13.856406,-1.732051,-43.30127,88.334591,1
100.458947,43.30127,-65.817931,-131.635861,-20.78461,79.674337,6.928203,48.497423,-12.124356,84.87049,2
90.066642,27.712813,-67.549981,-65.817931,-5.196152,43.30127,25.980762,58.889727,5.196152,110.851252,3
46.765372,-27.712813,-48.497423,-84.87049,-53.693575,-6.928203,46.765372,19.052559,51.961524,62.353829,4
114.315353,-19.052559,-53.693575,-13.856406,-58.889727,-12.124356,-13.856406,13.856406,29.444864,17.320508,5
102.190998,-25.980762,-102.190998,-62.353829,-71.014083,-31.176915,20.78461,48.497423,-10.392305,74.478185,6
65.817931,-12.124356,3.464102,-1.732051,32.908965,58.889727,-31.176915,0,53.693575,-8.660254,7
72.746134,-3.464102,-15.588457,-72.746134,-20.78461,19.052559,17.320508,12.124356,-3.464102,131.635861,8
88.334591,19.052559,-45.033321,-51.961524,-22.51666,31.176915,1.732051,15.588457,12.124356,71.014083,9
83.138439,-6.928203,-53.693575,-13.856406,-31.176915,-27.712813,-1.732051,-5.196152,45.033321,-1.732051,0
71.014083,-20.78461,-65.817931,-55.425626,-15.588457,65.817931,34.641016,15.588457,10.392305,46.765372,9
117.779455,-34.641016,-60.621778,-13.856406,-60.621778,22.51666,-22.51666,25.980762,45.033321,6.928203,5
